we,wnu,ae,anu,theta12,theta23,theta13,J,absJ,unitarity_defect,gap_e,gap_nu,loss
10,12,-0.020000000000000004,0.01999999999999999,21.74189953921055,57.37381349590483,9.402672040666053,-0.022340204408875165,0.022340204408875165,9.249834473081286e-16,1.0723310378235709,1.0143084165810892,46.06066703346199
-12,-12,0.01999999999999999,-0.060000000000000005,31.197624423920505,30.209543774425,10.707273376346885,0.028586819482577186,0.028586819482577186,9.278371362389136e-16,1.0143084165810892,1.0540945295266684,46.361816886124714
12,12,0.01999999999999999,-0.060000000000000005,31.197624423920505,30.209543774425,10.707273376346885,-0.028586819482577186,0.028586819482577186,9.278371362389136e-16,1.0143084165810892,1.0540945295266684,46.361816886124714
12,-10,-0.020000000000000004,-0.1,43.316019699549976,42.55371561374933,12.579274225405197,-0.026801560361886953,0.026801560361886953,1.227537204523176e-15,1.0169878828320382,1.0635732977383383,46.44729387147528
-12,10,-0.020000000000000004,-0.1,43.316019699549976,42.55371561374933,12.579274225405197,0.026801560361886953,0.026801560361886953,1.227537204523176e-15,1.0169878828320382,1.0635732977383383,46.44729387147528
8,-10,0.0,-0.08,25.083876329842287,63.180446798583205,9.133075504581852,0.01880737133762098,0.01880737133762098,9.645936088621874e-16,1.1772209291938167,1.0647288003033644,46.452060838985815
-8,10,0.0,-0.08,25.083876329842287,63.180446798583205,9.133075504581852,-0.01880737133762098,0.01880737133762098,9.645936088621874e-16,1.1772209291938167,1.0647288003033644,46.452060838985815
-10,10,0.0,-0.1,23.289495469208553,45.69382127125719,5.956919948286349,-0.014187539421832405,0.014187539421832405,8.874200014044701e-16,1.0760126198664983,1.0635732977383383,46.643644018895806
10,-10,0.0,-0.1,23.289495469208553,45.69382127125719,5.956919948286349,0.014187539421832405,0.014187539421832405,8.874200014044701e-16,1.0760126198664983,1.0635732977383383,46.643644018895806
10,-10,0.0,-0.08,22.764852690147787,39.44464297008096,6.9730015081413494,0.020738404079484983,0.020738404079484983,1.5057959349298954e-15,1.0760126198664983,1.0647288003033644,46.687148498637576
-10,10,0.0,-0.08,22.764852690147787,39.44464297008096,6.9730015081413494,-0.020738404079484983,0.020738404079484983,1.5057959349298954e-15,1.0760126198664983,1.0647288003033644,46.687148498637576
10,-8,-0.060000000000000005,-0.04000000000000001,21.63526902541713,42.118159373263936,10.455245904591102,-0.023488995330651845,0.023488995330651845,1.2288015098151116e-15,1.0665281428175768,1.1819662937132152,46.8620547814455
-10,8,-0.060000000000000005,-0.04000000000000001,21.63526902541713,42.118159373263936,10.455245904591102,0.023488995330651845,0.023488995330651845,1.2288015098151116e-15,1.0665281428175768,1.1819662937132152,46.8620547814455
10,-12,-0.1,-0.060000000000000005,34.8370996075482,45.07239297228953,13.828839426756808,-0.05271530578685556,0.05271530578685556,9.551003707249904e-16,1.0635732977383383,1.0540945295266684,47.20133522906037
-10,12,-0.1,-0.060000000000000005,34.8370996075482,45.07239297228953,13.828839426756808,0.05271530578685556,0.05271530578685556,9.551003707249904e-16,1.0635732977383383,1.0540945295266684,47.20133522906037
8,-10,-0.020000000000000004,-0.04000000000000001,23.645967594828317,43.874592161332174,7.789898373190382,0.00959971346769754,0.00959971346769754,1.0513283003343127e-15,1.1821650536412582,1.0690771009086155,47.81134733328104
-8,10,-0.020000000000000004,-0.04000000000000001,23.645967594828317,43.874592161332174,7.789898373190382,-0.00959971346769754,0.00959971346769754,1.0513283003343127e-15,1.1821650536412582,1.0690771009086155,47.81134733328104
-10,-8,0.07999999999999999,-0.020000000000000004,24.8930113117398,54.79739486676602,13.455391045646932,0.03948888961743542,0.03948888961743542,6.744661984593929e-16,1.104389817392146,1.1821650536412582,47.85434154122879
10,8,0.07999999999999999,-0.020000000000000004,24.8930113117398,54.79739486676602,13.455391045646932,-0.03948888961743542,0.03948888961743542,6.744661984593929e-16,1.104389817392146,1.1821650536412582,47.85434154122879
-6,-10,-0.020000000000000004,0.0,39.911719572188375,32.94434839470167,11.447852271887834,0.03196058144276516,0.03196058144276516,1.1166230545695788e-15,3.0338164744926432,1.0760126198664983,48.11357430840427
6,10,-0.020000000000000004,0.0,39.911719572188375,32.94434839470167,11.447852271887834,-0.03196058144276516,0.03196058144276516,1.1166230545695788e-15,3.0338164744926432,1.0760126198664983,48.11357430840427
-10,-10,-0.020000000000000004,0.01999999999999999,37.414170548943325,30.676419554755746,11.109289422364728,-0.032734776474708405,0.032734776474708405,7.28021923224409e-16,1.0723310378235709,1.0800124045672772,48.54287590742647
10,10,-0.020000000000000004,0.01999999999999999,37.414170548943325,30.676419554755746,11.109289422364728,0.032734776474708405,0.032734776474708405,7.28021923224409e-16,1.0723310378235709,1.0800124045672772,48.54287590742647
10,-8,0.06,-0.1,46.376045854425826,44.54353201341695,10.06894409482247,-0.02470649856841211,0.02470649856841211,1.1857187100668868e-15,1.0940665341955875,1.1684223444701398,48.6191487461107
-10,8,0.06,-0.1,46.376045854425826,44.54353201341695,10.06894409482247,0.02470649856841211,0.02470649856841211,1.1857187100668868e-15,1.0940665341955875,1.1684223444701398,48.6191487461107
-8,-8,0.06,-0.020000000000000004,32.33809666184312,33.56332486765712,12.623432289237382,-0.043074083885457345,0.043074083885457345,3.3263294380600173e-16,1.1298509134798191,1.1821650536412582,48.80656433167065
8,8,0.06,-0.020000000000000004,32.33809666184312,33.56332486765712,12.623432289237382,0.043074083885457345,0.043074083885457345,3.3263294380600173e-16,1.1298509134798191,1.1821650536412582,48.80656433167065
-10,8,0.01999999999999999,-0.060000000000000005,39.88167042414393,33.74183932242596,12.047685260407114,-0.034438168772410606,0.034438168772410606,9.822886043001848e-16,1.0800124045672772,1.1787129439576514,49.25638663825225
10,-8,0.01999999999999999,-0.060000000000000005,39.88167042414393,33.74183932242596,12.047685260407114,0.034438168772410606,0.034438168772410606,9.822886043001848e-16,1.0800124045672772,1.1787129439576514,49.25638663825225
-8,-6,0.01999999999999999,0.01999999999999999,37.51972735539818,43.22491556681495,7.716161955576826,8.033433513381788e-05,8.033433513381788e-05,1.32470701841866e-15,1.1659379496017175,3.0203916698936415,49.611533696384114
8,6,0.01999999999999999,0.01999999999999999,37.51972735539818,43.22491556681495,7.716161955576826,-8.033433513381788e-05,8.033433513381788e-05,1.32470701841866e-15,1.1659379496017175,3.0203916698936415,49.611533696384114
-10,12,-0.08,-0.08,39.75010476178473,46.66456507587108,8.975225785653128,0.0007750125691852877,0.0007750125691852877,9.326199952502931e-16,1.0647288003033644,1.0719850965045037,49.83282709399131
10,-12,-0.08,-0.08,39.75010476178473,46.66456507587108,8.975225785653128,-0.0007750125691852877,0.0007750125691852877,9.326199952502931e-16,1.0647288003033644,1.0719850965045037,49.83282709399131
8,6,0.04000000000000001,0.0,24.511375308064295,37.97651793107145,8.633853195478672,0.011301506836369463,0.011301506836369463,1.0110804193934056e-15,1.1494404356128516,3.028185228836953,51.06755002845729
-8,-6,0.04000000000000001,0.0,24.511375308064295,37.97651793107145,8.633853195478672,-0.011301506836369463,0.011301506836369463,1.0110804193934056e-15,1.1494404356128516,3.028185228836953,51.06755002845729
8,8,0.04000000000000001,-0.020000000000000004,30.076504923289654,28.416148145462312,9.267023018502545,0.02763535185596696,0.02763535185596696,4.564927381489205e-16,1.1494404356128516,1.1821650536412582,52.07262177586455
-8,-8,0.04000000000000001,-0.020000000000000004,30.076504923289654,28.416148145462312,9.267023018502545,-0.02763535185596696,0.02763535185596696,4.564927381489205e-16,1.1494404356128516,1.1821650536412582,52.07262177586455
6,8,0.0,0.04000000000000001,24.228951296235188,37.81214323250669,9.438317675529964,-0.011301506836369178,0.011301506836369178,1.6636608623075252e-15,3.028185228836953,1.1494404356128516,53.51118843976389
-6,-8,0.0,0.04000000000000001,24.228951296235188,37.81214323250669,9.438317675529964,0.011301506836369178,0.011301506836369178,1.6636608623075252e-15,3.028185228836953,1.1494404356128516,53.51118843976389
10,8,0.06,-0.04000000000000001,45.910973949276766,60.03477657075116,9.843265736883025,-0.03478293601529131,0.03478293601529131,7.508883995213639e-16,1.0940665341955875,1.1819662937132152,53.85589091089109
-10,-8,0.06,-0.04000000000000001,45.910973949276766,60.03477657075116,9.843265736883025,0.03478293601529131,0.03478293601529131,7.508883995213639e-16,1.0940665341955875,1.1819662937132152,53.85589091089109
-10,12,-0.04000000000000001,-0.060000000000000005,25.444068922297866,36.532249409676766,12.972804151267383,0.027412293405517353,0.027412293405517353,1.4984155395505745e-15,1.0690771009086155,1.0540945295266684,54.04050658487771
10,-12,-0.04000000000000001,-0.060000000000000005,25.444068922297866,36.532249409676766,12.972804151267383,-0.027412293405517353,0.027412293405517353,1.4984155395505745e-15,1.0690771009086155,1.0540945295266684,54.04050658487771
-12,-10,0.06,-0.1,33.84421487129236,54.82828869594956,4.812967373073545,-0.0016854563142583226,0.0016854563142583226,1.090002836093781e-15,1.0332349830373775,1.0635732977383383,54.43474100198461
12,10,0.06,-0.1,33.84421487129236,54.82828869594956,4.812967373073545,0.0016854563142583226,0.0016854563142583226,1.090002836093781e-15,1.0332349830373775,1.0635732977383383,54.43474100198461
-6,-10,-0.060000000000000005,0.0,27.6961283858931,29.158145225532063,9.671144817811426,0.027797520180479318,0.027797520180479318,1.8898265764010438e-15,3.0403998933338126,1.0760126198664983,54.79762896617508
6,10,-0.060000000000000005,0.0,27.6961283858931,29.158145225532063,9.671144817811426,-0.027797520180479318,0.027797520180479318,1.8898265764010438e-15,3.0403998933338126,1.0760126198664983,54.79762896617508
12,12,0.04000000000000001,-0.060000000000000005,33.27594786141175,34.4684673039237,13.466523797858503,-0.045219569790441956,0.045219569790441956,1.4348921238362049e-15,1.025103096277117,1.0540945295266684,55.086071882987156
-12,-12,0.04000000000000001,-0.060000000000000005,33.27594786141175,34.4684673039237,13.466523797858503,0.045219569790441956,0.045219569790441956,1.4348921238362049e-15,1.025103096277117,1.0540945295266684,55.086071882987156
10,-8,-0.1,-0.08,42.18003887207731,43.59170030653292,4.023946410972073,-0.0145750186848723,0.0145750186848723,1.5943099714324831e-15,1.0635732977383383,1.1739175387917256,55.403652664720674
-10,8,-0.1,-0.08,42.18003887207731,43.59170030653292,4.023946410972073,0.0145750186848723,0.0145750186848723,1.5943099714324831e-15,1.0635732977383383,1.1739175387917256,55.403652664720674
-12,-10,0.01999999999999999,0.0,36.540165230399325,57.01819437082901,14.712567777256245,-0.047886230977120324,0.047886230977120324,8.448370478322489e-16,1.0143084165810892,1.0760126198664983,57.02036208958577
12,10,0.01999999999999999,0.0,36.540165230399325,57.01819437082901,14.712567777256245,0.047886230977120324,0.047886230977120324,8.448370478322489e-16,1.0143084165810892,1.0760126198664983,57.02036208958577
-8,10,-0.020000000000000004,-0.020000000000000004,41.39151224698812,35.735336004625026,13.137903118888897,-0.03863995930357847,0.03863995930357847,8.373415162197856e-16,1.1821650536412582,1.0723310378235709,58.58006876233235
8,-10,-0.020000000000000004,-0.020000000000000004,41.39151224698812,35.735336004625026,13.137903118888897,0.03863995930357847,0.03863995930357847,8.373415162197856e-16,1.1821650536412582,1.0723310378235709,58.58006876233235
10,-12,0.1,-0.08,35.249358577779944,60.899349217437155,12.449566803172242,0.005594724763150276,0.005594724763150276,1.886154233691429e-15,1.1146030810050875,1.0719850965045037,58.967333621768475
-10,12,0.1,-0.08,35.249358577779944,60.899349217437155,12.449566803172242,-0.005594724763150276,0.005594724763150276,1.886154233691429e-15,1.1146030810050875,1.0719850965045037,58.967333621768475
12,10,0.04000000000000001,0.0,36.34706118736953,53.573748775589905,14.42929096890417,-0.008856690553157055,0.008856690553157055,1.0943231878288895e-15,1.025103096277117,1.0760126198664983,59.994072548038865
-12,-10,0.04000000000000001,0.0,36.34706118736953,53.573748775589905,14.42929096890417,0.008856690553157055,0.008856690553157055,1.0943231878288895e-15,1.025103096277117,1.0760126198664983,59.994072548038865
12,12,-0.060000000000000005,0.01999999999999999,30.5967334766144,29.584125722900577,12.461355059920715,0.02858681948257721,0.02858681948257721,8.056889522363564e-16,1.0540945295266684,1.0143084165810892,60.38329112234372
-12,-12,-0.060000000000000005,0.01999999999999999,30.5967334766144,29.584125722900577,12.461355059920715,-0.02858681948257721,0.02858681948257721,8.056889522363564e-16,1.0540945295266684,1.0143084165810892,60.38329112234372
10,8,0.0,-0.04000000000000001,27.032704231862574,50.95109197520212,15.626627249724196,0.030894915049714696,0.030894915049714696,8.700498633075021e-16,1.0760126198664983,1.1819662937132152,60.44889898383277
-10,-8,0.0,-0.04000000000000001,27.032704231862574,50.95109197520212,15.626627249724196,-0.030894915049714696,0.030894915049714696,8.700498633075021e-16,1.0760126198664983,1.1819662937132152,60.44889898383277
-8,-6,0.01999999999999999,0.04000000000000001,44.1667100637278,41.59199392518637,6.693965625842228,0.008615568573348126,0.008615568573348126,1.0959059783210786e-15,1.1659379496017175,3.0098030261543243,60.58965376724184
8,6,0.01999999999999999,0.04000000000000001,44.1667100637278,41.59199392518637,6.693965625842228,-0.008615568573348126,0.008615568573348126,1.0959059783210786e-15,1.1659379496017175,3.0098030261543243,60.58965376724184
10,12,0.06,-0.04000000000000001,26.648480140513932,42.74035068418476,14.716967074740976,0.04512857623129229,0.04512857623129229,1.2314533033008233e-15,1.0940665341955875,1.0351594259879517,60.84711130431142
-10,-12,0.06,-0.04000000000000001,26.648480140513932,42.74035068418476,14.716967074740976,-0.04512857623129229,0.04512857623129229,1.2314533033008233e-15,1.0940665341955875,1.0351594259879517,60.84711130431142
8,6,0.0,-0.020000000000000004,24.44165056351353,55.137082942119214,11.908362714494436,-0.006412750358679817,0.006412750358679817,1.3783095795733154e-15,1.1772209291938167,3.0338164744926432,61.492082956162456
-8,-6,0.0,-0.020000000000000004,24.44165056351353,55.137082942119214,11.908362714494436,0.006412750358679817,0.006412750358679817,1.3783095795733154e-15,1.1772209291938167,3.0338164744926432,61.492082956162456
-10,-12,0.06,-0.020000000000000004,40.6200453230969,40.33826223151272,13.281310310938537,-0.05302763958822865,0.05302763958822865,5.512819108444479e-16,1.0940665341955875,1.0169878828320382,61.49677220886643
10,12,0.06,-0.020000000000000004,40.6200453230969,40.33826223151272,13.281310310938537,0.05302763958822865,0.05302763958822865,5.512819108444479e-16,1.0940665341955875,1.0169878828320382,61.49677220886643
-6,-12,-0.1,-0.08,32.903537589273824,27.86848172263975,11.753266983993235,0.036779119094189315,0.036779119094189315,1.5522431288461085e-15,3.0426526836490146,1.0719850965045037,61.67803273438704
6,12,-0.1,-0.08,32.903537589273824,27.86848172263975,11.753266983993235,-0.036779119094189315,0.036779119094189315,1.5522431288461085e-15,3.0426526836490146,1.0719850965045037,61.67803273438704
-8,-6,0.06,0.01999999999999999,28.32128453664967,31.743048946781112,6.718776611769936,-0.010785002803776627,0.010785002803776627,1.4136500982349653e-15,1.1298509134798191,3.0203916698936415,61.840955392632885
8,6,0.06,0.01999999999999999,28.32128453664967,31.743048946781112,6.718776611769936,0.010785002803776627,0.010785002803776627,1.4136500982349653e-15,1.1298509134798191,3.0203916698936415,61.840955392632885
-10,-8,0.06,-0.020000000000000004,22.6929069371316,53.96068687809924,14.020026184673375,0.037417025226753345,0.037417025226753345,4.037696989527316e-16,1.0940665341955875,1.1821650536412582,62.26979195932818
10,8,0.06,-0.020000000000000004,22.6929069371316,53.96068687809924,14.020026184673375,-0.037417025226753345,0.037417025226753345,4.037696989527316e-16,1.0940665341955875,1.1821650536412582,62.26979195932818
-6,-8,-0.060000000000000005,-0.020000000000000004,27.98721040962634,67.10392144638546,6.100203726136107,-0.013425770685317329,0.013425770685317329,7.228615829026757e-16,3.0403998933338126,1.1821650536412582,62.94991346102845
6,8,-0.060000000000000005,-0.020000000000000004,27.98721040962634,67.10392144638546,6.100203726136107,0.013425770685317329,0.013425770685317329,7.228615829026757e-16,3.0403998933338126,1.1821650536412582,62.94991346102845
