scale,i13,cp_e,cp_nu,cp_rel,beta_e,beta_nu,beta_rel,phase_e,phase_nu,phase_rel,theta12,theta23,theta13,J,absJ,unitarity_defect,raw_leakage,loss
2.35,-0.5,0.066,0.156,0.09,-0.002,-0.006,-0.004,-0.018,0.05950000000000001,0.07750000000000001,33.340642448452215,44.53839889879799,9.15299924303769,-0.029553594584676546,0.029553594584676546,5.310081784240359e-16,0.0,12.166239906799303
2.35,-0.5,0.066,0.156,0.09,-0.004,-0.008,-0.004,-0.018,0.05950000000000001,0.07750000000000001,33.34064244845222,44.53839889879799,9.15299924303769,-0.029553594584676532,0.029553594584676532,5.759504001467189e-16,0.0,12.166239906799309
2.35,-0.5,0.066,0.156,0.09,-0.006,-0.01,-0.004,-0.018,0.05950000000000001,0.07750000000000001,33.340642448452215,44.538398898797986,9.15299924303769,-0.02955359458467656,0.02955359458467656,6.085900977363494e-16,0.0,12.166239906799328
2.5,-0.4,0.066,0.156,0.09,-0.006,-0.018000000000000002,-0.012,-0.024,0.031,0.055,33.26505927497254,45.93917290453931,7.682859081716123,-0.025684405607400013,0.025684405607400013,2.120943325418278e-16,0.0,12.168168666760403
2.5,-0.4,0.066,0.156,0.09,-0.002,-0.014,-0.012,-0.024,0.031,0.055,33.26505927497254,45.93917290453931,7.682859081716118,-0.02568440560740004,0.02568440560740004,3.2509523271038385e-16,0.0,12.168168666760439
2.5,-0.4,0.066,0.156,0.09,-0.004,-0.016,-0.012,-0.024,0.031,0.055,33.26505927497254,45.9391729045393,7.68285908171612,-0.025684405607400033,0.025684405607400033,5.417283394904509e-16,0.0,12.168168666760465
2.2,-0.4,0.066,0.196,0.13,-0.006,-0.018000000000000002,-0.012,-0.024,0.046000000000000006,0.07,35.83424289931953,48.236336476194865,7.773599711719463,-0.026249235554593554,0.026249235554593554,5.372436084513322e-16,0.0,12.176170834484703
2.2,-0.4,0.066,0.196,0.13,-0.004,-0.016,-0.012,-0.024,0.046000000000000006,0.07,35.83424289931954,48.236336476194865,7.77359971171946,-0.026249235554593565,0.026249235554593565,3.837779208044854e-16,0.0,12.17617083448479
2.2,-0.4,0.066,0.196,0.13,-0.002,-0.014,-0.012,-0.024,0.046000000000000006,0.07,35.834242899319555,48.236336476194865,7.773599711719461,-0.02624923555459356,0.02624923555459356,5.112462885710299e-16,0.0,12.176170834484852
2.35,-0.4,0.055,0.175,0.12,-0.004,-0.012,-0.008,-0.024,0.0385,0.0625,33.718422854708926,45.27202725004448,7.919581934958662,-0.0255408954343345,0.0255408954343345,2.6443013074044547e-16,0.0,12.186364110134525
2.35,-0.4,0.055,0.175,0.12,-0.002,-0.01,-0.008,-0.024,0.0385,0.0625,33.718422854708926,45.27202725004448,7.919581934958659,-0.025540895434334514,0.025540895434334514,3.4510970932027095e-16,0.0,12.186364110134534
2.35,-0.4,0.055,0.175,0.12,-0.006,-0.014,-0.008,-0.024,0.0385,0.0625,33.718422854708926,45.27202725004446,7.919581934958662,-0.025540895434334524,0.025540895434334524,5.692695370371872e-16,0.0,12.18636411013458
2.35,-0.4,0.066,0.176,0.11,-0.006,-0.018000000000000002,-0.012,-0.024,0.031,0.055,34.61481070467589,47.115177140162245,7.625396939774456,-0.024729463280872926,0.024729463280872926,3.169278547727709e-16,0.0,12.19246430118236
2.35,-0.4,0.066,0.176,0.11,-0.004,-0.016,-0.012,-0.024,0.031,0.055,34.6148107046759,47.11517714016223,7.625396939774456,-0.02472946328087295,0.02472946328087295,7.783255948365193e-16,0.0,12.19246430118238
2.35,-0.4,0.066,0.176,0.11,-0.002,-0.014,-0.012,-0.024,0.031,0.055,34.61481070467589,47.11517714016223,7.625396939774454,-0.024729463280872922,0.024729463280872922,3.6366358336880666e-16,0.0,12.19246430118241
2.35,-0.5,0.066,0.156,0.09,-0.002,-0.012,-0.01,-0.018,0.067,0.085,33.48930448742586,44.84778407870824,9.344810224382803,-0.03135671320795095,0.03135671320795095,5.870853751137058e-16,0.0,12.19893298618625
2.35,-0.5,0.066,0.156,0.09,-0.006,-0.016,-0.01,-0.018,0.067,0.085,33.489304487425855,44.84778407870823,9.344810224382801,-0.03135671320795093,0.03135671320795093,7.960849969223919e-17,0.0,12.19893298618626
2.35,-0.5,0.066,0.156,0.09,-0.004,-0.014,-0.01,-0.018,0.067,0.085,33.489304487425855,44.84778407870823,9.344810224382801,-0.03135671320795092,0.03135671320795092,3.572688162494231e-16,0.0,12.19893298618626
2.65,-0.4,0.055,0.145,0.09,-0.002,-0.008,-0.006,-0.018,0.05950000000000001,0.07750000000000001,33.15114326995446,45.327612362712124,7.720465238029833,-0.028114192485118795,0.028114192485118795,3.7380775272373655e-16,0.0,12.202456167849427
2.65,-0.4,0.055,0.145,0.09,-0.006,-0.012,-0.006,-0.018,0.05950000000000001,0.07750000000000001,33.15114326995446,45.327612362712124,7.720465238029831,-0.028114192485118802,0.028114192485118802,5.829754980636054e-16,0.0,12.202456167849444
2.65,-0.4,0.055,0.145,0.09,-0.004,-0.01,-0.006,-0.018,0.05950000000000001,0.07750000000000001,33.15114326995445,45.32761236271211,7.720465238029833,-0.02811419248511878,0.02811419248511878,6.326391677472811e-16,0.0,12.202456167849487
2.35,-0.4,0.055,0.185,0.13,-0.002,-0.008,-0.006,-0.024,0.031,0.055,35.32861952692386,46.96461899363689,7.880241629731881,-0.024579370266134874,0.024579370266134874,4.546448459117612e-16,0.0,12.202891126051178
2.35,-0.4,0.055,0.185,0.13,-0.004,-0.01,-0.006,-0.024,0.031,0.055,35.32861952692387,46.96461899363689,7.8802416297318825,-0.024579370266134902,0.024579370266134902,5.175671844364727e-16,0.0,12.20289112605119
2.35,-0.4,0.055,0.185,0.13,-0.006,-0.012,-0.006,-0.024,0.031,0.055,35.32861952692388,46.96461899363689,7.8802416297318825,-0.024579370266134895,0.024579370266134895,4.070819810371595e-16,0.0,12.202891126051224
2.35,-0.4,0.066,0.176,0.11,-0.006,-0.018000000000000002,-0.012,-0.018,0.067,0.085,35.444846825846454,48.25403748441703,7.541062038176431,-0.02766059616933224,0.02766059616933224,3.982767945092881e-16,0.0,12.210979628306884
2.35,-0.4,0.066,0.176,0.11,-0.002,-0.014,-0.012,-0.018,0.067,0.085,35.44484682584647,48.25403748441702,7.541062038176433,-0.027660596169332217,0.027660596169332217,3.67859555696883e-16,0.0,12.210979628306943
2.35,-0.4,0.066,0.176,0.11,-0.004,-0.016,-0.012,-0.018,0.067,0.085,35.44484682584647,48.25403748441704,7.541062038176431,-0.027660596169332217,0.027660596169332217,3.6533128136806933e-16,0.0,12.210979628306946
2.2,-0.5,0.066,0.176,0.11,-0.004,-0.01,-0.006,-0.018,0.052000000000000005,0.07,34.273885519329724,45.055113285313645,9.161952191400529,-0.026799141757774068,0.026799141757774068,3.940305142663348e-16,0.0,12.211562916850625
2.2,-0.5,0.066,0.176,0.11,-0.006,-0.012,-0.006,-0.018,0.052000000000000005,0.07,34.273885519329724,45.055113285313645,9.161952191400529,-0.026799141757774057,0.026799141757774057,3.344823974078005e-16,0.0,12.211562916850632
2.2,-0.5,0.066,0.176,0.11,-0.002,-0.008,-0.006,-0.018,0.052000000000000005,0.07,34.27388551932973,45.055113285313645,9.161952191400529,-0.026799141757774064,0.026799141757774064,6.495051183207068e-16,0.0,12.21156291685064
2.2,-0.5,0.077,0.16699999999999998,0.09,-0.002,-0.012,-0.01,-0.024,0.0385,0.0625,33.41626230503252,44.86698774165218,9.182228527078001,-0.027048258405674944,0.027048258405674944,4.017523695036568e-16,0.0,12.220138412659086
2.2,-0.5,0.077,0.16699999999999998,0.09,-0.006,-0.016,-0.01,-0.024,0.0385,0.0625,33.41626230503252,44.86698774165218,9.182228527078003,-0.027048258405674937,0.027048258405674937,3.8042292025921407e-16,0.0,12.220138412659105
2.2,-0.5,0.077,0.16699999999999998,0.09,-0.004,-0.014,-0.01,-0.024,0.0385,0.0625,33.416262305032525,44.86698774165217,9.182228527078005,-0.02704825840567495,0.02704825840567495,6.819118330181298e-16,0.0,12.220138412659164
2.2,-0.5,0.055,0.185,0.13,-0.002,-0.006,-0.004,-0.012,0.07300000000000001,0.085,35.218828947639714,45.596489178691385,9.180082344151677,-0.028083741341951796,0.028083741341951796,6.898181941710991e-16,0.0,12.220293065142503
2.2,-0.5,0.055,0.185,0.13,-0.006,-0.01,-0.004,-0.012,0.07300000000000001,0.085,35.218828947639714,45.59648917869137,9.180082344151677,-0.028083741341951796,0.028083741341951796,5.393846421840326e-16,0.0,12.22029306514255
2.2,-0.5,0.055,0.185,0.13,-0.004,-0.008,-0.004,-0.012,0.07300000000000001,0.085,35.21882894763972,45.59648917869137,9.180082344151675,-0.028083741341951816,0.028083741341951816,7.099237933199836e-16,0.0,12.22029306514255
2.35,-0.45,0.066,0.156,0.09,-0.004,-0.014,-0.01,-0.024,0.05350000000000001,0.07750000000000001,32.53552647264738,44.243197475928184,8.72265627130991,-0.029652396375857086,0.029652396375857086,4.086590269438303e-16,0.0,12.228126314787827
2.35,-0.45,0.066,0.156,0.09,-0.006,-0.016,-0.01,-0.024,0.05350000000000001,0.07750000000000001,32.53552647264738,44.243197475928184,8.722656271309912,-0.02965239637585708,0.02965239637585708,4.634277321476151e-16,0.0,12.228126314787833
2.35,-0.45,0.066,0.156,0.09,-0.002,-0.012,-0.01,-0.024,0.05350000000000001,0.07750000000000001,32.535526472647376,44.243197475928184,8.722656271309912,-0.029652396375857055,0.029652396375857055,3.48951172420846e-16,0.0,12.228126314787852
2.2,-0.45,0.055,0.185,0.13,-0.004,-0.016,-0.012,-0.018,0.052000000000000005,0.07,34.037842843201084,44.71078650422129,8.531709893316542,-0.02518264914753887,0.02518264914753887,3.970055237189257e-16,0.0,12.228252125836558
2.2,-0.45,0.055,0.185,0.13,-0.006,-0.018000000000000002,-0.012,-0.018,0.052000000000000005,0.07,34.03784284320109,44.710786504221275,8.531709893316542,-0.025182649147538885,0.025182649147538885,6.016165854601017e-16,0.0,12.22825212583661
2.2,-0.45,0.055,0.185,0.13,-0.002,-0.014,-0.012,-0.018,0.052000000000000005,0.07,34.03784284320109,44.71078650422126,8.531709893316542,-0.025182649147538885,0.025182649147538885,8.268594068032646e-16,0.0,12.228252125836665
2.35,-0.5,0.077,0.16699999999999998,0.09,-0.004,-0.016,-0.012,-0.024,0.0385,0.0625,35.793618953833345,47.97933002571377,9.52706730612365,-0.029775448786302918,0.029775448786302918,3.259895753128341e-16,0.0,12.235910724558057
2.35,-0.5,0.077,0.16699999999999998,0.09,-0.006,-0.018000000000000002,-0.012,-0.024,0.0385,0.0625,35.793618953833345,47.97933002571377,9.527067306123651,-0.02977544878630292,0.02977544878630292,4.2956741356462555e-16,0.0,12.235910724558076
2.35,-0.5,0.077,0.16699999999999998,0.09,-0.002,-0.014,-0.012,-0.024,0.0385,0.0625,35.793618953833345,47.97933002571377,9.527067306123653,-0.029775448786302925,0.029775448786302925,3.9084055220164763e-16,0.0,12.235910724558098
2.2,-0.45,0.077,0.177,0.1,-0.002,-0.012,-0.01,-0.018,0.0445,0.0625,34.411944354564845,46.50409925759717,7.7858077206679415,-0.02377312364585712,0.02377312364585712,7.056252953259162e-16,0.0,12.248423056215252
2.2,-0.45,0.077,0.177,0.1,-0.006,-0.016,-0.01,-0.018,0.0445,0.0625,34.41194435456485,46.50409925759717,7.78580772066794,-0.02377312364585712,0.02377312364585712,4.473098094482226e-16,0.0,12.248423056215284
2.2,-0.45,0.077,0.177,0.1,-0.004,-0.014,-0.01,-0.018,0.0445,0.0625,34.41194435456485,46.504099257597154,7.7858077206679415,-0.023773123645857118,0.023773123645857118,3.6770409384049585e-16,0.0,12.248423056215305
2.2,-0.45,0.066,0.186,0.12,-0.006,-0.018000000000000002,-0.012,-0.012,0.06550000000000002,0.07750000000000001,35.383265396216636,46.90709692091395,7.891842220939113,-0.02477524208604423,0.02477524208604423,7.181503776943914e-16,0.0,12.249587401059271
2.2,-0.45,0.066,0.186,0.12,-0.002,-0.014,-0.012,-0.012,0.06550000000000002,0.07750000000000001,35.383265396216636,46.90709692091395,7.891842220939113,-0.02477524208604423,0.02477524208604423,4.470877476548538e-16,0.0,12.249587401059271
2.2,-0.45,0.066,0.186,0.12,-0.004,-0.016,-0.012,-0.012,0.06550000000000002,0.07750000000000001,35.38326539621664,46.90709692091393,7.891842220939111,-0.024775242086044244,0.024775242086044244,6.486659730554713e-16,0.0,12.249587401059348
2.5,-0.4,0.066,0.166,0.1,-0.004,-0.016,-0.012,-0.018,0.05950000000000001,0.07750000000000001,35.76970375401624,48.93381732704031,7.606969011040021,-0.028009971782364168,0.028009971782364168,7.654200736083403e-16,0.0,12.25045950862917
2.5,-0.4,0.066,0.166,0.1,-0.006,-0.018000000000000002,-0.012,-0.018,0.05950000000000001,0.07750000000000001,35.76970375401624,48.93381732704032,7.606969011040019,-0.028009971782364154,0.028009971782364154,3.1998007854940974e-16,0.0,12.250459508629195
2.5,-0.4,0.066,0.166,0.1,-0.002,-0.014,-0.012,-0.018,0.05950000000000001,0.07750000000000001,35.76970375401624,48.93381732704032,7.606969011040017,-0.028009971782364158,0.028009971782364158,5.237198838464351e-16,0.0,12.250459508629215
2.35,-0.45,0.055,0.175,0.12,-0.002,-0.014,-0.012,-0.018,0.037000000000000005,0.055,34.42267058146599,45.29664275660825,8.489550094452438,-0.023534672506964636,0.023534672506964636,3.557261875517273e-16,0.0,12.256596693219684
2.35,-0.45,0.055,0.175,0.12,-0.004,-0.016,-0.012,-0.018,0.037000000000000005,0.055,34.42267058146599,45.29664275660824,8.489550094452435,-0.02353467250696464,0.02353467250696464,3.049661632389319e-16,0.0,12.25659669321971
2.35,-0.45,0.055,0.175,0.12,-0.006,-0.018000000000000002,-0.012,-0.018,0.037000000000000005,0.055,34.42267058146598,45.29664275660824,8.489550094452435,-0.023534672506964626,0.023534672506964626,3.40209304879506e-16,0.0,12.25659669321971
2.2,-0.45,0.077,0.16699999999999998,0.09,-0.004,-0.016,-0.012,-0.018,0.05950000000000001,0.07750000000000001,33.1070358677241,45.13614365012581,7.908431623674539,-0.02622428747922665,0.02622428747922665,6.654750621041044e-16,0.0,12.271216229191255
2.2,-0.45,0.077,0.16699999999999998,0.09,-0.002,-0.014,-0.012,-0.018,0.05950000000000001,0.07750000000000001,33.107035867724086,45.136143650125796,7.908431623674541,-0.026224287479226626,0.026224287479226626,2.9801923275458686e-16,0.0,12.271216229191321
2.2,-0.45,0.077,0.16699999999999998,0.09,-0.006,-0.018000000000000002,-0.012,-0.018,0.05950000000000001,0.07750000000000001,33.107035867724086,45.13614365012579,7.908431623674537,-0.02622428747922663,0.02622428747922663,6.913346438766087e-16,0.0,12.27121622919137
2.5,-0.45,0.055,0.165,0.11,-0.002,-0.006,-0.004,-0.012,0.0505,0.0625,35.21518251768728,46.43350112687132,8.026217931389775,-0.024117525554321603,0.024117525554321603,4.175598005088259e-16,0.0,12.284291719506705
2.5,-0.45,0.055,0.165,0.11,-0.004,-0.008,-0.004,-0.012,0.0505,0.0625,35.21518251768727,46.43350112687132,8.026217931389773,-0.02411752555432156,0.02411752555432156,7.393352609445e-16,0.0,12.284291719506706
2.5,-0.45,0.055,0.165,0.11,-0.006,-0.01,-0.004,-0.012,0.0505,0.0625,35.21518251768728,46.43350112687132,8.026217931389773,-0.02411752555432159,0.02411752555432159,4.1458722933617735e-16,0.0,12.28429171950673
2.8,-0.45,0.055,0.145,0.09,-0.006,-0.014,-0.008,-0.024,0.046000000000000006,0.07,35.402201960365275,47.64358972258395,9.629336092700306,-0.03434771865823968,0.03434771865823968,4.0594011980418103e-16,0.0,12.285056926020932
2.8,-0.45,0.055,0.145,0.09,-0.004,-0.012,-0.008,-0.024,0.046000000000000006,0.07,35.402201960365275,47.64358972258395,9.629336092700308,-0.03434771865823968,0.03434771865823968,6.702590795003284e-16,0.0,12.285056926020955
2.8,-0.45,0.055,0.145,0.09,-0.002,-0.01,-0.008,-0.024,0.046000000000000006,0.07,35.40220196036528,47.643589722583926,9.629336092700308,-0.03434771865823968,0.03434771865823968,7.259854016479064e-16,0.0,12.285056926021014
2.35,-0.5,0.066,0.166,0.1,-0.002,-0.014,-0.012,-0.018,0.037000000000000005,0.055,34.592004963287266,45.65215353142046,9.186306055092196,-0.025077734332212314,0.025077734332212314,4.732521494288293e-16,0.0,12.290250352820808
2.35,-0.5,0.066,0.166,0.1,-0.006,-0.018000000000000002,-0.012,-0.018,0.037000000000000005,0.055,34.59200496328726,45.652153531420446,9.186306055092194,-0.025077734332212304,0.025077734332212304,6.121448096395875e-16,0.0,12.29025035282083
2.35,-0.5,0.066,0.166,0.1,-0.004,-0.016,-0.012,-0.018,0.037000000000000005,0.055,34.592004963287266,45.652153531420446,9.186306055092198,-0.025077734332212304,0.025077734332212304,4.807281521445524e-16,0.0,12.290250352820873
2.35,-0.5,0.055,0.165,0.11,-0.004,-0.016,-0.012,-0.012,0.07300000000000001,0.085,34.157938504443145,44.75994046844849,9.218475008184283,-0.029514000306231126,0.029514000306231126,6.279986499682115e-16,0.0,12.291781780263364
2.35,-0.5,0.055,0.165,0.11,-0.006,-0.018000000000000002,-0.012,-0.012,0.07300000000000001,0.085,34.157938504443145,44.75994046844848,9.218475008184283,-0.029514000306231105,0.029514000306231105,3.1286640826953805e-16,0.0,12.291781780263427
2.35,-0.5,0.055,0.165,0.11,-0.002,-0.014,-0.012,-0.012,0.07300000000000001,0.085,34.157938504443145,44.75994046844848,9.218475008184285,-0.029514000306231115,0.029514000306231115,3.21631018619006e-16,0.0,12.291781780263438
2.5,-0.5,0.055,0.155,0.1,-0.006,-0.016,-0.01,-0.012,0.05800000000000001,0.07,34.201603459462405,44.851357287057034,9.154391983918861,-0.02766175559809805,0.02766175559809805,4.350318490540974e-16,0.0,12.295527695206145
2.5,-0.5,0.055,0.155,0.1,-0.004,-0.014,-0.01,-0.012,0.05800000000000001,0.07,34.2016034594624,44.851357287057034,9.154391983918861,-0.02766175559809802,0.02766175559809802,4.534767577417249e-16,0.0,12.295527695206152
2.5,-0.5,0.055,0.155,0.1,-0.002,-0.012,-0.01,-0.012,0.05800000000000001,0.07,34.201603459462405,44.851357287057034,9.154391983918863,-0.027661755598098033,0.027661755598098033,3.936026021671154e-16,0.0,12.295527695206168
2.35,-0.45,0.055,0.165,0.11,-0.002,-0.014,-0.012,-0.012,0.07300000000000001,0.085,33.50885253140326,44.53930176512861,8.149391899162115,-0.02705062629365313,0.02705062629365313,3.760150689032661e-16,0.0,12.295724505422562
2.35,-0.45,0.055,0.165,0.11,-0.004,-0.016,-0.012,-0.012,0.07300000000000001,0.085,33.508852531403264,44.53930176512861,8.149391899162113,-0.027050626293653138,0.027050626293653138,4.2486207648799824e-16,0.0,12.29572450542257
2.35,-0.45,0.055,0.165,0.11,-0.006,-0.018000000000000002,-0.012,-0.012,0.07300000000000001,0.085,33.508852531403264,44.539301765128606,8.149391899162117,-0.02705062629365311,0.02705062629365311,2.996204424480246e-16,0.0,12.2957245054226
2.35,-0.5,0.077,0.16699999999999998,0.09,-0.004,-0.012,-0.008,-0.012,0.043,0.055,35.895504099420286,47.80118948036321,8.3714769928184,-0.022920846238674342,0.022920846238674342,3.623724819209114e-16,0.0,12.297392596219195
2.35,-0.5,0.077,0.16699999999999998,0.09,-0.006,-0.014,-0.008,-0.012,0.043,0.055,35.895504099420286,47.801189480363206,8.371476992818403,-0.02292084623867434,0.02292084623867434,9.519254571111895e-16,0.0,12.297392596219199
2.35,-0.5,0.077,0.16699999999999998,0.09,-0.002,-0.01,-0.008,-0.012,0.043,0.055,35.89550409942029,47.80118948036321,8.3714769928184,-0.02292084623867435,0.02292084623867435,5.791911513123869e-16,0.0,12.297392596219222
2.65,-0.45,0.055,0.155,0.1,-0.002,-0.01,-0.008,-0.024,0.05350000000000001,0.07750000000000001,35.60895021572243,47.663415707439015,9.566282915547099,-0.03434462984295754,0.03434462984295754,2.360371626936678e-16,0.0,12.300922311724037
2.65,-0.45,0.055,0.155,0.1,-0.006,-0.014,-0.008,-0.024,0.05350000000000001,0.07750000000000001,35.60895021572243,47.663415707439,9.566282915547102,-0.03434462984295755,0.03434462984295755,4.0890195869938446e-16,0.0,12.300922311724106
2.65,-0.45,0.055,0.155,0.1,-0.004,-0.012,-0.008,-0.024,0.05350000000000001,0.07750000000000001,35.60895021572243,47.66341570743898,9.5662829155471,-0.03434462984295754,0.03434462984295754,4.919768752297874e-16,0.0,12.300922311724108
2.2,-0.45,0.055,0.185,0.13,-0.006,-0.016,-0.01,-0.018,0.052000000000000005,0.07,34.05446997573067,44.71188988317054,8.502866859775803,-0.02512974476659284,0.02512974476659284,5.061894604428521e-16,0.0,12.308269950689153
2.2,-0.45,0.055,0.185,0.13,-0.004,-0.014,-0.01,-0.018,0.052000000000000005,0.07,34.05446997573067,44.71188988317053,8.5028668597758,-0.025129744766592837,0.025129744766592837,2.607627264963548e-16,0.0,12.308269950689215
2.2,-0.45,0.055,0.185,0.13,-0.002,-0.012,-0.01,-0.018,0.052000000000000005,0.07,34.054469975730676,44.71188988317053,8.502866859775803,-0.025129744766592833,0.025129744766592833,3.695421951882831e-16,0.0,12.308269950689223
2.35,-0.45,0.055,0.165,0.11,-0.006,-0.016,-0.01,-0.018,0.05950000000000001,0.07750000000000001,33.198399914869015,44.19188367831705,8.55691742138724,-0.02778173016652396,0.02778173016652396,5.913549946116227e-16,0.0,12.318765766589678
