loc12,loc23,tail,spread,cyclic,tau_align,ckm12,ckm23,ckm13,pmns12,pmns23,pmns13,score_ckm,score_pmns,score
0.26,0.34,0.06,0.9,0.85,0.6,0.06591400938624543,0.026035771259808587,0.012988933362266824,0.6237466961408704,0.09790455037291358,0.5253791331507548,0.1865391527162128,1.0512212789187116,1.2377604316349244
0.18,0.22,0.06,0.65,0.6,0.35,0.044021179733952295,0.027325330904243644,0.010408171557630842,0.6269972613972111,0.051671489986101445,0.45795118340446167,0.20456166091943492,1.0332769548155714,1.2378386157350063
0.26,0.22,0.06,0.9,0.85,0.6,0.06471087879874043,0.025503631995428044,0.01236188825102702,0.6237466961408704,0.09790455037291358,0.5253791331507548,0.18764737745685856,1.0512212789187116,1.2388686563755702
0.18,0.34,0.0,0.4,0.85,0.35,0.04728443041347729,0.014444757123211653,0.008508742389253721,0.8496643097305436,0.20362035510119128,0.380623082701508,0.21227955485256478,1.0266670373308604,1.2389465921834253
0.1,0.34,0.06,0.4,0.85,0.35,0.03253425109979451,0.029809681123614772,0.009140382601387498,0.8496643097305436,0.20362035510119128,0.380623082701508,0.2122964503779782,1.0266670373308604,1.2389634877088387
0.18,0.46,0.0,0.4,0.85,0.35,0.048121870309978214,0.01376810077139103,0.008765289368274714,0.8496643097305436,0.20362035510119128,0.380623082701508,0.21237531828690548,1.0266670373308604,1.2390423556177659
0.26,0.1,0.03,0.4,0.6,0.35,0.06505585776850506,0.014612799926092788,0.010019031873310184,0.744212299201585,0.1177903778965347,0.41685172465402504,0.19585037417871234,1.0432736459590752,1.2391240201377876
0.26,0.1,0.03,0.9,0.85,0.85,0.06505585776850506,0.014612799926092788,0.010019031873310184,0.6237466961408704,0.12317797963333328,0.5428658973081837,0.19585037417871234,1.0434346138157207,1.239284987994433
0.18,0.22,0.0,0.4,0.85,0.35,0.04584202481752017,0.015283294010539334,0.008250068487342343,0.8496643097305436,0.20362035510119128,0.380623082701508,0.21262474965928285,1.0266670373308604,1.2392917869901432
0.26,0.46,0.06,0.9,0.85,0.6,0.06633630400669113,0.025060993843946142,0.014197175689775354,0.6237466961408704,0.09790455037291358,0.5253791331507548,0.1882998778391381,1.0512212789187116,1.2395211567578497
0.18,0.1,0.0,0.4,0.85,0.35,0.04374178513509282,0.016931829438658282,0.008068019422869863,0.8496643097305436,0.20362035510119128,0.380623082701508,0.21289440484911876,1.0266670373308604,1.2395614421799792
0.18,0.22,0.03,0.4,0.85,0.35,0.044978739227770695,0.016720984260071032,0.009183680936612149,0.8496643097305436,0.20362035510119128,0.380623082701508,0.2129839574487704,1.0266670373308604,1.2396509947796308
0.34,0.46,0.0,0.4,0.35,0.6,0.09713397369851194,0.016067934115462885,0.012960626705457673,0.64051024779194,0.011733140748375703,0.4461338557394828,0.16525871889148286,1.074910962783047,1.24016968167453
0.26,0.22,0.0,0.9,0.85,0.6,0.06918421795626344,0.015258926093410454,0.008488605842507898,0.6237466961408704,0.09790455037291358,0.5253791331507548,0.18954546179283405,1.0512212789187116,1.2407667407115457
0.26,0.1,0.0,0.9,0.85,0.6,0.06740115690543524,0.016420182781036175,0.0079764543816941,0.6237466961408704,0.09790455037291358,0.5253791331507548,0.1896551146952227,1.0512212789187116,1.2408763936139344
0.26,0.34,0.0,0.9,0.85,0.6,0.07006507855853998,0.01490844117589225,0.00924784801346166,0.6237466961408704,0.09790455037291358,0.5253791331507548,0.18977432827902943,1.0512212789187116,1.240995607197741
0.18,0.1,0.06,0.9,0.85,0.35,0.041662130559123677,0.02480854914303787,0.010816706711233873,0.6237466961408704,0.07612638618051829,0.4842018631986533,0.20984602700907234,1.0318221731590054,1.2416682001680777
0.34,0.22,0.06,0.4,0.35,0.6,0.09023719563130382,0.02350800125691051,0.015031249908413369,0.64051024779194,0.011733140748375703,0.4461338557394828,0.16678605302019905,1.074910962783047,1.241697015803246
0.18,0.46,0.03,0.9,0.85,0.35,0.04751348054391194,0.017545930723810017,0.009659928515283515,0.6237466961408704,0.07612638618051829,0.4842018631986533,0.21010051724756157,1.0318221731590054,1.241922690406567
0.34,0.1,0.0,0.65,0.85,0.1,0.09636396131881927,0.015835020517079065,0.007876227374177508,0.7369914681263705,0.06634458739045422,0.41022602595335245,0.16117724553827917,1.0808729066892686,1.2420501522275478
0.34,0.22,0.0,0.65,0.85,0.1,0.097747985151935,0.015187488819501173,0.008781855587106925,0.7369914681263705,0.06634458739045422,0.41022602595335245,0.16134638161567075,1.0808729066892686,1.2422192883049394
0.26,0.46,0.0,0.9,0.85,0.6,0.07015479826436358,0.014741842696771774,0.01041740877944059,0.6237466961408704,0.09790455037291358,0.5253791331507548,0.19102076781830524,1.0512212789187116,1.242242046737017
0.34,0.22,0.03,0.4,0.35,0.6,0.0940292697258568,0.015519369026140118,0.01152554477142997,0.64051024779194,0.011733140748375703,0.4461338557394828,0.16747690601943305,1.074910962783047,1.24238786880248
0.1,0.22,0.06,0.4,0.85,0.35,0.030585066628576654,0.02855415864758961,0.009363619305326584,0.8496643097305436,0.20362035510119128,0.380623082701508,0.21572439402916033,1.0266670373308604,1.2423914313600206
0.18,0.34,0.03,0.9,0.85,0.35,0.04655044405097285,0.017691122761509873,0.00934615122061709,0.6237466961408704,0.07612638618051829,0.4842018631986533,0.2106045844081344,1.0318221731590054,1.2424267575671397
0.34,0.34,0.06,0.4,0.35,0.6,0.09080927707467691,0.02364360608729466,0.01655313520056797,0.64051024779194,0.011733140748375703,0.4461338557394828,0.1676002520385964,1.074910962783047,1.2425112148216435
0.1,0.46,0.06,0.9,0.85,0.35,0.03398731680752606,0.02961310702923454,0.009001936059222431,0.6237466961408704,0.07612638618051829,0.4842018631986533,0.21090151222246184,1.0318221731590054,1.2427236853814672
0.26,0.34,0.03,0.9,0.85,0.6,0.06802811869612221,0.016799184466166277,0.010930567524533022,0.6237466961408704,0.09790455037291358,0.5253791331507548,0.19160326436224454,1.0512212789187116,1.2428245432809562
0.18,0.1,0.06,0.65,0.6,0.35,0.041662130559123677,0.02480854914303787,0.010816706711233873,0.6269972613972111,0.051671489986101445,0.45795118340446167,0.20984602700907234,1.0332769548155714,1.2431229818246436
0.34,0.34,0.03,0.4,0.35,0.6,0.09441379808510908,0.01598770985032063,0.013244824179716888,0.64051024779194,0.011733140748375703,0.4461338557394828,0.1683433162442872,1.074910962783047,1.2432542790273342
0.26,0.1,0.06,0.9,0.85,0.6,0.0626300347793841,0.02329153970793657,0.0125305540232363,0.6237466961408704,0.09790455037291358,0.5253791331507548,0.19210897953591566,1.0512212789187116,1.2433302584546273
0.34,0.34,0.0,0.65,0.85,0.1,0.09794609193330403,0.01544301113014371,0.010348922081396556,0.7369914681263705,0.06634458739045422,0.41022602595335245,0.16245981901794884,1.0808729066892686,1.2433327257072175
0.18,0.46,0.03,0.65,0.6,0.35,0.04751348054391194,0.017545930723810017,0.009659928515283515,0.6269972613972111,0.051671489986101445,0.45795118340446167,0.21010051724756157,1.0332769548155714,1.243377472063133
0.26,0.22,0.03,0.9,0.85,0.6,0.06698662990111894,0.016142319749491693,0.010159908260575378,0.6237466961408704,0.09790455037291358,0.5253791331507548,0.19253095860996475,1.0512212789187116,1.2437522375286765
0.18,0.1,0.03,0.4,0.85,0.35,0.042750341006439305,0.014954578814868698,0.009331102902656362,0.8496643097305436,0.20362035510119128,0.380623082701508,0.2171261830813484,1.0266670373308604,1.2437932204122089
0.34,0.1,0.0,0.65,0.6,0.6,0.09636396131881927,0.015835020517079065,0.007876227374177508,0.6269972613972111,0.07760540569986052,0.5332733396491319,0.16117724553827917,1.0826651953464825,1.2438424408847617
0.18,0.34,0.03,0.65,0.6,0.35,0.04655044405097285,0.017691122761509873,0.00934615122061709,0.6269972613972111,0.051671489986101445,0.45795118340446167,0.2106045844081344,1.0332769548155714,1.2438815392237057
0.34,0.22,0.0,0.65,0.6,0.6,0.097747985151935,0.015187488819501173,0.008781855587106925,0.6269972613972111,0.07760540569986052,0.5332733396491319,0.16134638161567075,1.0826651953464825,1.2440115769621534
0.18,0.34,0.0,0.9,0.85,0.35,0.04728443041347729,0.014444757123211653,0.008508742389253721,0.6237466961408704,0.07612638618051829,0.4842018631986533,0.21227955485256478,1.0318221731590054,1.2441017280115703
0.1,0.34,0.06,0.9,0.85,0.35,0.03253425109979451,0.029809681123614772,0.009140382601387498,0.6237466961408704,0.07612638618051829,0.4842018631986533,0.2122964503779782,1.0318221731590054,1.2441186235369837
0.1,0.46,0.06,0.65,0.6,0.35,0.03398731680752606,0.02961310702923454,0.009001936059222431,0.6269972613972111,0.051671489986101445,0.45795118340446167,0.21090151222246184,1.0332769548155714,1.2441784670380331
0.18,0.46,0.0,0.9,0.85,0.35,0.048121870309978214,0.01376810077139103,0.008765289368274714,0.6237466961408704,0.07612638618051829,0.4842018631986533,0.21237531828690548,1.0318221731590054,1.2441974914459109
0.26,0.46,0.03,0.9,0.85,0.6,0.06828414493393227,0.016387261564966248,0.012213857751044395,0.6237466961408704,0.09790455037291358,0.5253791331507548,0.19304245125214586,1.0512212789187116,1.2442637301708575
0.18,0.22,0.0,0.9,0.85,0.35,0.04584202481752017,0.015283294010539334,0.008250068487342343,0.6237466961408704,0.07612638618051829,0.4842018631986533,0.21262474965928285,1.0318221731590054,1.2444469228182882
0.34,0.1,0.03,0.4,0.35,0.6,0.09248227152946964,0.014210422614783948,0.01093014071472461,0.64051024779194,0.011733140748375703,0.4461338557394828,0.16973744657047105,1.074910962783047,1.2446484093535182
0.18,0.1,0.0,0.9,0.85,0.35,0.04374178513509282,0.016931829438658282,0.008068019422869863,0.6237466961408704,0.07612638618051829,0.4842018631986533,0.21289440484911876,1.0318221731590054,1.2447165780081242
0.18,0.22,0.03,0.9,0.85,0.35,0.044978739227770695,0.016720984260071032,0.009183680936612149,0.6237466961408704,0.07612638618051829,0.4842018631986533,0.2129839574487704,1.0318221731590054,1.2448061306077758
0.34,0.1,0.0,0.4,0.35,0.85,0.09636396131881927,0.015835020517079065,0.007876227374177508,0.64051024779194,0.07917270691677568,0.5223609520976811,0.16117724553827917,1.0836984929728453,1.2448757385111244
0.18,0.46,0.06,0.4,0.6,0.35,0.046813181960579806,0.027722775206052597,0.010734257861345606,0.744212299201585,0.1177903778965347,0.41685172465402504,0.20169830069471323,1.0432736459590752,1.2449719466537885
0.34,0.1,0.06,0.4,0.35,0.6,0.08852474588384879,0.02163137207938871,0.014774167600891917,0.64051024779194,0.011733140748375703,0.4461338557394828,0.17011804963765442,1.074910962783047,1.2450290124207015
0.34,0.22,0.0,0.4,0.35,0.85,0.097747985151935,0.015187488819501173,0.008781855587106925,0.64051024779194,0.07917270691677568,0.5223609520976811,0.16134638161567075,1.0836984929728453,1.245044874588516
0.34,0.34,0.0,0.65,0.6,0.6,0.09794609193330403,0.01544301113014371,0.010348922081396556,0.6269972613972111,0.07760540569986052,0.5332733396491319,0.16245981901794884,1.0826651953464825,1.2451250143644315
0.18,0.46,0.06,0.9,0.85,0.85,0.046813181960579806,0.027722775206052597,0.010734257861345606,0.6237466961408704,0.12317797963333328,0.5428658973081837,0.20169830069471323,1.0434346138157207,1.245132914510434
0.18,0.34,0.06,0.4,0.6,0.35,0.045723747801351015,0.02827300013211218,0.01044057105067094,0.744212299201585,0.1177903778965347,0.41685172465402504,0.20194382311720777,1.0432736459590752,1.245217469076283
0.18,0.34,0.06,0.9,0.85,0.85,0.045723747801351015,0.02827300013211218,0.01044057105067094,0.6237466961408704,0.12317797963333328,0.5428658973081837,0.20194382311720777,1.0434346138157207,1.2453784369329284
0.18,0.34,0.0,0.65,0.6,0.35,0.04728443041347729,0.014444757123211653,0.008508742389253721,0.6269972613972111,0.051671489986101445,0.45795118340446167,0.21227955485256478,1.0332769548155714,1.2455565096681362
0.1,0.34,0.06,0.65,0.6,0.35,0.03253425109979451,0.029809681123614772,0.009140382601387498,0.6269972613972111,0.051671489986101445,0.45795118340446167,0.2122964503779782,1.0332769548155714,1.2455734051935496
0.18,0.46,0.0,0.65,0.6,0.35,0.048121870309978214,0.01376810077139103,0.008765289368274714,0.6269972613972111,0.051671489986101445,0.45795118340446167,0.21237531828690548,1.0332769548155714,1.2456522731024768
0.18,0.22,0.0,0.65,0.6,0.35,0.04584202481752017,0.015283294010539334,0.008250068487342343,0.6269972613972111,0.051671489986101445,0.45795118340446167,0.21262474965928285,1.0332769548155714,1.2459017044748542
0.34,0.46,0.0,0.65,0.85,0.1,0.09713397369851194,0.016067934115462885,0.012960626705457673,0.7369914681263705,0.06634458739045422,0.41022602595335245,0.16525871889148286,1.0808729066892686,1.2461316255807515
0.34,0.34,0.0,0.4,0.35,0.85,0.09794609193330403,0.01544301113014371,0.010348922081396556,0.64051024779194,0.07917270691677568,0.5223609520976811,0.16245981901794884,1.0836984929728453,1.2461583119907942
0.18,0.1,0.0,0.65,0.6,0.35,0.04374178513509282,0.016931829438658282,0.008068019422869863,0.6269972613972111,0.051671489986101445,0.45795118340446167,0.21289440484911876,1.0332769548155714,1.2461713596646902
0.18,0.22,0.03,0.65,0.6,0.35,0.044978739227770695,0.016720984260071032,0.009183680936612149,0.6269972613972111,0.051671489986101445,0.45795118340446167,0.2129839574487704,1.0332769548155714,1.2462609122643418
0.34,0.46,0.06,0.4,0.35,0.6,0.09040004148622431,0.022336207439719986,0.019013889763452696,0.64051024779194,0.011733140748375703,0.4461338557394828,0.1717776408375084,1.074910962783047,1.2466886036205556
0.34,0.46,0.03,0.4,0.35,0.6,0.09380307534777108,0.015603419436178812,0.0159204862084442,0.64051024779194,0.011733140748375703,0.4461338557394828,0.1720139914244943,1.074910962783047,1.2469249542075413
0.26,0.1,0.03,0.9,0.85,0.6,0.06505585776850506,0.014612799926092788,0.010019031873310184,0.6237466961408704,0.09790455037291358,0.5253791331507548,0.19585037417871234,1.0512212789187116,1.247071653097424
0.1,0.22,0.06,0.9,0.85,0.35,0.030585066628576654,0.02855415864758961,0.009363619305326584,0.6237466961408704,0.07612638618051829,0.4842018631986533,0.21572439402916033,1.0318221731590054,1.2475465671881656
0.34,0.22,0.06,0.65,0.85,0.1,0.09023719563130382,0.02350800125691051,0.015031249908413369,0.7369914681263705,0.06634458739045422,0.41022602595335245,0.16678605302019905,1.0808729066892686,1.2476589597094676
0.18,0.22,0.06,0.4,0.6,0.35,0.044021179733952295,0.027325330904243644,0.010408171557630842,0.744212299201585,0.1177903778965347,0.41685172465402504,0.20456166091943492,1.0432736459590752,1.2478353068785102
0.34,0.46,0.0,0.65,0.6,0.6,0.09713397369851194,0.016067934115462885,0.012960626705457673,0.6269972613972111,0.07760540569986052,0.5332733396491319,0.16525871889148286,1.0826651953464825,1.2479239142379654
0.18,0.22,0.06,0.9,0.85,0.85,0.044021179733952295,0.027325330904243644,0.010408171557630842,0.6237466961408704,0.12317797963333328,0.5428658973081837,0.20456166091943492,1.0434346138157207,1.2479962747351556
0.1,0.1,0.06,0.4,0.85,0.35,0.02813009554283786,0.0258472279214317,0.009848035207730267,0.8496643097305436,0.20362035510119128,0.380623082701508,0.22137071174346074,1.0266670373308604,1.248037749074321
0.1,0.46,0.03,0.4,0.85,0.35,0.03385883623156132,0.01846587625381647,0.008440680707352816,0.8496643097305436,0.20362035510119128,0.380623082701508,0.22161596822197502,1.0266670373308604,1.2482830055528353
0.34,0.22,0.03,0.65,0.85,0.1,0.0940292697258568,0.015519369026140118,0.01152554477142997,0.7369914681263705,0.06634458739045422,0.41022602595335245,0.16747690601943305,1.0808729066892686,1.2483498127087016
0.34,0.34,0.06,0.65,0.85,0.1,0.09080927707467691,0.02364360608729466,0.01655313520056797,0.7369914681263705,0.06634458739045422,0.41022602595335245,0.1676002520385964,1.0808729066892686,1.248473158727865
0.18,0.1,0.03,0.9,0.85,0.35,0.042750341006439305,0.014954578814868698,0.009331102902656362,0.6237466961408704,0.07612638618051829,0.4842018631986533,0.2171261830813484,1.0318221731590054,1.2489483562403538
0.34,0.46,0.0,0.4,0.35,0.85,0.09713397369851194,0.016067934115462885,0.012960626705457673,0.64051024779194,0.07917270691677568,0.5223609520976811,0.16525871889148286,1.0836984929728453,1.2489572118643282
0.1,0.22,0.06,0.65,0.6,0.35,0.030585066628576654,0.02855415864758961,0.009363619305326584,0.6269972613972111,0.051671489986101445,0.45795118340446167,0.21572439402916033,1.0332769548155714,1.2490013488447316
0.34,0.34,0.03,0.65,0.85,0.1,0.09441379808510908,0.01598770985032063,0.013244824179716888,0.7369914681263705,0.06634458739045422,0.41022602595335245,0.1683433162442872,1.0808729066892686,1.2492162229335557
0.34,0.22,0.06,0.65,0.6,0.6,0.09023719563130382,0.02350800125691051,0.015031249908413369,0.6269972613972111,0.07760540569986052,0.5332733396491319,0.16678605302019905,1.0826651953464825,1.2494512483666815
0.1,0.34,0.03,0.4,0.85,0.35,0.03249939593778201,0.018294053879600567,0.008554079456159077,0.8496643097305436,0.20362035510119128,0.380623082701508,0.22326062963877652,1.0266670373308604,1.2499276669696369
0.34,0.22,0.03,0.65,0.6,0.6,0.0940292697258568,0.015519369026140118,0.01152554477142997,0.6269972613972111,0.07760540569986052,0.5332733396491319,0.16747690601943305,1.0826651953464825,1.2501421013659155
0.34,0.34,0.06,0.65,0.6,0.6,0.09080927707467691,0.02364360608729466,0.01655313520056797,0.6269972613972111,0.07760540569986052,0.5332733396491319,0.1676002520385964,1.0826651953464825,1.250265447385079
0.18,0.1,0.03,0.65,0.6,0.35,0.042750341006439305,0.014954578814868698,0.009331102902656362,0.6269972613972111,0.051671489986101445,0.45795118340446167,0.2171261830813484,1.0332769548155714,1.2504031378969198
0.34,0.22,0.06,0.4,0.35,0.85,0.09023719563130382,0.02350800125691051,0.015031249908413369,0.64051024779194,0.07917270691677568,0.5223609520976811,0.16678605302019905,1.0836984929728453,1.2504845459930443
0.34,0.1,0.03,0.65,0.85,0.1,0.09248227152946964,0.014210422614783948,0.01093014071472461,0.7369914681263705,0.06634458739045422,0.41022602595335245,0.16973744657047105,1.0808729066892686,1.2506103532597397
0.34,0.1,0.06,0.65,0.85,0.1,0.08852474588384879,0.02163137207938871,0.014774167600891917,0.7369914681263705,0.06634458739045422,0.41022602595335245,0.17011804963765442,1.0808729066892686,1.250990956326923
0.34,0.34,0.03,0.65,0.6,0.6,0.09441379808510908,0.01598770985032063,0.013244824179716888,0.6269972613972111,0.07760540569986052,0.5332733396491319,0.1683433162442872,1.0826651953464825,1.2510085115907696
0.34,0.22,0.03,0.4,0.35,0.85,0.0940292697258568,0.015519369026140118,0.01152554477142997,0.64051024779194,0.07917270691677568,0.5223609520976811,0.16747690601943305,1.0836984929728453,1.2511753989922783
0.34,0.34,0.06,0.4,0.35,0.85,0.09080927707467691,0.02364360608729466,0.01655313520056797,0.64051024779194,0.07917270691677568,0.5223609520976811,0.1676002520385964,1.0836984929728453,1.2512987450114417
0.34,0.1,0.0,0.4,0.85,0.6,0.09636396131881927,0.015835020517079065,0.007876227374177508,0.8496643097305436,0.186632356048386,0.42779598274865266,0.16117724553827917,1.0908279364308102,1.2520051819690894
0.34,0.34,0.03,0.4,0.35,0.85,0.09441379808510908,0.01598770985032063,0.013244824179716888,0.64051024779194,0.07917270691677568,0.5223609520976811,0.1683433162442872,1.0836984929728453,1.2520418092171324
0.34,0.22,0.0,0.4,0.85,0.6,0.097747985151935,0.015187488819501173,0.008781855587106925,0.8496643097305436,0.186632356048386,0.42779598274865266,0.16134638161567075,1.0908279364308102,1.252174318046481
0.34,0.1,0.03,0.65,0.6,0.6,0.09248227152946964,0.014210422614783948,0.01093014071472461,0.6269972613972111,0.07760540569986052,0.5332733396491319,0.16973744657047105,1.0826651953464825,1.2524026419169536
0.34,0.1,0.0,0.65,0.6,0.85,0.09636396131881927,0.015835020517079065,0.007876227374177508,0.6269972613972111,0.1253261417394931,0.5897519198155614,0.16117724553827917,1.0914230394732793,1.2526002850115585
0.34,0.46,0.06,0.65,0.85,0.1,0.09040004148622431,0.022336207439719986,0.019013889763452696,0.7369914681263705,0.06634458739045422,0.41022602595335245,0.1717776408375084,1.0808729066892686,1.252650547526777
0.34,0.22,0.0,0.65,0.6,0.85,0.097747985151935,0.015187488819501173,0.008781855587106925,0.6269972613972111,0.1253261417394931,0.5897519198155614,0.16134638161567075,1.0914230394732793,1.2527694210889502
0.34,0.1,0.06,0.65,0.6,0.6,0.08852474588384879,0.02163137207938871,0.014774167600891917,0.6269972613972111,0.07760540569986052,0.5332733396491319,0.17011804963765442,1.0826651953464825,1.252783244984137
0.34,0.46,0.03,0.65,0.85,0.1,0.09380307534777108,0.015603419436178812,0.0159204862084442,0.7369914681263705,0.06634458739045422,0.41022602595335245,0.1720139914244943,1.0808729066892686,1.2528868981137629
0.18,0.46,0.06,0.9,0.85,0.6,0.046813181960579806,0.027722775206052597,0.010734257861345606,0.6237466961408704,0.09790455037291358,0.5253791331507548,0.20169830069471323,1.0512212789187116,1.252919579613425
0.18,0.1,0.06,0.4,0.6,0.35,0.041662130559123677,0.02480854914303787,0.010816706711233873,0.744212299201585,0.1177903778965347,0.41685172465402504,0.20984602700907234,1.0432736459590752,1.2531196729681475
0.1,0.22,0.03,0.4,0.85,0.35,0.03065413937560429,0.017056890040332878,0.008664302902278596,0.8496643097305436,0.20362035510119128,0.380623082701508,0.22645327348634142,1.0266670373308604,1.2531203108172018
0.18,0.34,0.06,0.9,0.85,0.6,0.045723747801351015,0.02827300013211218,0.01044057105067094,0.6237466961408704,0.09790455037291358,0.5253791331507548,0.20194382311720777,1.0512212789187116,1.2531651020359194
0.1,0.1,0.06,0.9,0.85,0.35,0.02813009554283786,0.0258472279214317,0.009848035207730267,0.6237466961408704,0.07612638618051829,0.4842018631986533,0.22137071174346074,1.0318221731590054,1.253192884902466
0.18,0.1,0.06,0.9,0.85,0.85,0.041662130559123677,0.02480854914303787,0.010816706711233873,0.6237466961408704,0.12317797963333328,0.5428658973081837,0.20984602700907234,1.0434346138157207,1.253280640824793
0.34,0.34,0.0,0.4,0.85,0.6,0.09794609193330403,0.01544301113014371,0.010348922081396556,0.8496643097305436,0.186632356048386,0.42779598274865266,0.16245981901794884,1.0908279364308102,1.2532877554487591
0.1,0.46,0.0,0.4,0.85,0.35,0.03362162372604217,0.01316642126654,0.007994166718687128,0.8496643097305436,0.20362035510119128,0.380623082701508,0.226706121726105,1.0266670373308604,1.2533731590569654
0.18,0.46,0.03,0.4,0.6,0.35,0.04751348054391194,0.017545930723810017,0.009659928515283515,0.744212299201585,0.1177903778965347,0.41685172465402504,0.21010051724756157,1.0432736459590752,1.2533741632066369
0.34,0.1,0.03,0.4,0.35,0.85,0.09248227152946964,0.014210422614783948,0.01093014071472461,0.64051024779194,0.07917270691677568,0.5223609520976811,0.16973744657047105,1.0836984929728453,1.2534359395433163
0.1,0.46,0.03,0.9,0.85,0.35,0.03385883623156132,0.01846587625381647,0.008440680707352816,0.6237466961408704,0.07612638618051829,0.4842018631986533,0.22161596822197502,1.0318221731590054,1.2534381413809803
0.18,0.46,0.03,0.9,0.85,0.85,0.04751348054391194,0.017545930723810017,0.009659928515283515,0.6237466961408704,0.12317797963333328,0.5428658973081837,0.21010051724756157,1.0434346138157207,1.2535351310632823
0.1,0.34,0.0,0.4,0.85,0.35,0.03235372300515317,0.01410060718616672,0.008101744015213104,0.8496643097305436,0.20362035510119128,0.380623082701508,0.2271474138238932,1.0266670373308604,1.2538144511547535
0.34,0.1,0.06,0.4,0.35,0.85,0.08852474588384879,0.02163137207938871,0.014774167600891917,0.64051024779194,0.07917270691677568,0.5223609520976811,0.17011804963765442,1.0836984929728453,1.2538165426104997
0.18,0.34,0.03,0.4,0.6,0.35,0.04655044405097285,0.017691122761509873,0.00934615122061709,0.744212299201585,0.1177903778965347,0.41685172465402504,0.2106045844081344,1.0432736459590752,1.2538782303672096
0.34,0.34,0.0,0.65,0.6,0.85,0.09794609193330403,0.01544301113014371,0.010348922081396556,0.6269972613972111,0.1253261417394931,0.5897519198155614,0.16245981901794884,1.0914230394732793,1.2538828584912283
0.18,0.34,0.03,0.9,0.85,0.85,0.04655044405097285,0.017691122761509873,0.00934615122061709,0.6237466961408704,0.12317797963333328,0.5428658973081837,0.2106045844081344,1.0434346138157207,1.254039198223855
0.1,0.46,0.06,0.4,0.6,0.35,0.03398731680752606,0.02961310702923454,0.009001936059222431,0.744212299201585,0.1177903778965347,0.41685172465402504,0.21090151222246184,1.0432736459590752,1.254175158181537
0.1,0.46,0.06,0.9,0.85,0.85,0.03398731680752606,0.02961310702923454,0.009001936059222431,0.6237466961408704,0.12317797963333328,0.5428658973081837,0.21090151222246184,1.0434346138157207,1.2543361260381825
0.1,0.22,0.0,0.4,0.85,0.35,0.03060998102285821,0.01530311538559997,0.008097225044487072,0.8496643097305436,0.20362035510119128,0.380623082701508,0.2276841286360289,1.0266670373308604,1.2543511659668893
0.34,0.46,0.06,0.65,0.6,0.6,0.09040004148622431,0.022336207439719986,0.019013889763452696,0.6269972613972111,0.07760540569986052,0.5332733396491319,0.1717776408375084,1.0826651953464825,1.254442836183991
0.1,0.1,0.0,0.4,0.85,0.35,0.028375513141040514,0.01734771513044612,0.008165612529856757,0.8496643097305436,0.20362035510119128,0.380623082701508,0.22794238425837016,1.0266670373308604,1.2546094215892305
0.1,0.1,0.06,0.65,0.6,0.35,0.02813009554283786,0.0258472279214317,0.009848035207730267,0.6269972613972111,0.051671489986101445,0.45795118340446167,0.22137071174346074,1.0332769548155714,1.254647666559032
0.34,0.46,0.03,0.65,0.6,0.6,0.09380307534777108,0.015603419436178812,0.0159204862084442,0.6269972613972111,0.07760540569986052,0.5332733396491319,0.1720139914244943,1.0826651953464825,1.2546791867709768
0.1,0.46,0.03,0.65,0.6,0.35,0.03385883623156132,0.01846587625381647,0.008440680707352816,0.6269972613972111,0.051671489986101445,0.45795118340446167,0.22161596822197502,1.0332769548155714,1.2548929230375463
0.1,0.34,0.03,0.9,0.85,0.35,0.03249939593778201,0.018294053879600567,0.008554079456159077,0.6237466961408704,0.07612638618051829,0.4842018631986533,0.22326062963877652,1.0318221731590054,1.2550828027977818
0.34,0.46,0.06,0.4,0.35,0.85,0.09040004148622431,0.022336207439719986,0.019013889763452696,0.64051024779194,0.07917270691677568,0.5223609520976811,0.1717776408375084,1.0836984929728453,1.2554761338103537
0.18,0.34,0.0,0.4,0.6,0.35,0.04728443041347729,0.014444757123211653,0.008508742389253721,0.744212299201585,0.1177903778965347,0.41685172465402504,0.21227955485256478,1.0432736459590752,1.2555532008116401
0.1,0.34,0.06,0.4,0.6,0.35,0.03253425109979451,0.029809681123614772,0.009140382601387498,0.744212299201585,0.1177903778965347,0.41685172465402504,0.2122964503779782,1.0432736459590752,1.2555700963370535
0.18,0.46,0.0,0.4,0.6,0.35,0.048121870309978214,0.01376810077139103,0.008765289368274714,0.744212299201585,0.1177903778965347,0.41685172465402504,0.21237531828690548,1.0432736459590752,1.2556489642459807
0.34,0.46,0.03,0.4,0.35,0.85,0.09380307534777108,0.015603419436178812,0.0159204862084442,0.64051024779194,0.07917270691677568,0.5223609520976811,0.1720139914244943,1.0836984929728453,1.2557124843973395
0.18,0.34,0.0,0.9,0.85,0.85,0.04728443041347729,0.014444757123211653,0.008508742389253721,0.6237466961408704,0.12317797963333328,0.5428658973081837,0.21227955485256478,1.0434346138157207,1.2557141686682853
0.1,0.34,0.06,0.9,0.85,0.85,0.03253425109979451,0.029809681123614772,0.009140382601387498,0.6237466961408704,0.12317797963333328,0.5428658973081837,0.2122964503779782,1.0434346138157207,1.255731064193699
0.18,0.22,0.06,0.9,0.85,0.6,0.044021179733952295,0.027325330904243644,0.010408171557630842,0.6237466961408704,0.09790455037291358,0.5253791331507548,0.20456166091943492,1.0512212789187116,1.2557829398381466
