beta_u,beta_d,tw12,tw23,eps_cp,q_cp,theta12,theta23,theta13,J,Hu,Hd,cp_total,LOSS
4.75,4.2,0.4245,0.065,0.015,1.75,13.175725272655923,2.9664452861419806,0.23543285048627116,6.81081081217868e-06,8.251595156157334,7.296147296016869,0.040585430777881466,0.7781611505224035
4.75,4.2,0.4245,0.065,0.015,2.0,13.162101526693077,2.8871061448207653,0.23287213379328855,7.061024451999391e-06,8.251595156157334,7.296147296174592,0.03791666666666667,0.6677837674669971
4.75,4.2,0.4245,0.065,0.015,2.25,13.151757703954827,2.8242595153254495,0.23080701633038567,7.3417815239991174e-06,8.251595156157334,7.296147296383372,0.035662523102917815,0.5844566550623362
4.75,4.2,0.4245,0.065,0.015,2.5,13.143765639835076,2.7737912995401603,0.2291052050131007,7.628520421179758e-06,8.251595156157334,7.296147296039108,0.03373638705088618,0.5202742204137079
4.75,4.2,0.4245,0.065,0.015,2.75,13.137495057068966,2.7327544493579636,0.22767764223260997,7.908544284103945e-06,8.251595156157334,7.296147296099733,0.03207356278288892,0.4699222920278921
4.75,4.2,0.4245,0.065,0.015,3.0,13.132508316909103,2.699006580375719,0.22646234738427595,8.175568306244968e-06,8.251595156157334,7.296147296271417,0.030625,0.4297482082901165
4.75,4.2,0.4245,0.065,0.016,0.5,13.431465159588877,4.125405464215905,0.2786439587487704,1.2417128419937688e-05,8.251595156157334,7.2961472963140785,0.07075316561508863,3.352479462870315
4.75,4.2,0.4245,0.065,0.016,0.75,13.34290782051737,3.770727979236791,0.2634479463884336,9.04563598535385e-06,8.251595156157334,7.296147295943792,0.062466019537995326,2.300887105054704
4.75,4.2,0.4245,0.065,0.016,1.0,13.28332618328633,3.5097717802404653,0.2535730231665514,7.47364651621776e-06,8.251595156157334,7.29614729590402,0.056,1.7026751504907607
4.75,4.2,0.4245,0.065,0.016,1.25,13.242019381180421,3.3146834987580975,0.24678001200936456,6.809301929559895e-06,8.251595156157334,7.2961472960802105,0.0508611351913915,1.331300921235317
4.75,4.2,0.4245,0.065,0.016,1.5,13.212576957877387,3.16643016697555,0.24187093268072943,6.611614300389753e-06,8.251595156157334,7.296147296336533,0.04670562704530679,1.081329941861921
4.75,4.2,0.4245,0.065,0.016,1.75,13.191056512850569,3.051932821618437,0.23817408068173254,6.65521629702754e-06,8.251595156157334,7.296147295951518,0.04329112616307357,0.9033561773609509
4.75,4.2,0.4245,0.065,0.016,2.0,13.174968274431157,2.962126489729269,0.23529417424723476,6.821690558093518e-06,8.251595156157334,7.296147296000267,0.04044444444444445,0.7720076300017913
4.75,4.2,0.4245,0.065,0.016,2.25,13.162698373418454,2.890658350353953,0.23298761911105015,7.047446806854714e-06,8.251595156157334,7.296147295589501,0.03804002464311234,0.6726035831856493
4.75,4.2,0.4245,0.065,0.016,2.5,13.153174171193657,2.8330186588174517,0.23109782293060407,7.297839150437202e-06,8.251595156157334,7.29614729578236,0.03598547952094526,0.5958464989314497
4.75,4.2,0.4245,0.065,0.016,2.75,13.145665633471848,2.7859611094259393,0.22952023660711363,7.553898549035186e-06,8.251595156157334,7.296147296061681,0.03421180030174818,0.5355242828970689
4.75,4.2,0.4245,0.065,0.016,3.0,13.139664739800438,2.7471150266166053,0.22818267144366391,7.80533209420581e-06,8.251595156157334,7.296147296188794,0.03266666666666667,0.48735442040747906
4.75,4.2,0.4245,0.065,0.017,0.5,13.484228192289606,4.322174466054829,0.28807171279268107,1.4909695374940371e-05,8.251595156157334,7.29614729635609,0.07517523846603168,4.069166657867773
4.75,4.2,0.4245,0.065,0.017,0.75,13.382936467758963,3.9353055913998443,0.2702253371430527,1.0432576115195803e-05,8.251595156157334,7.296147295960109,0.06637014575912005,2.7518059818702536
4.75,4.2,0.4245,0.065,0.017,1.0,13.314531813304116,3.6490856621860024,0.2587202128157972,8.21691685535305e-06,8.251595156157334,7.296147296163247,0.059500000000000004,2.0055854226345646
4.75,4.2,0.4245,0.065,0.017,1.25,13.266935488341813,3.4339519445620814,0.25088032283405487,7.162531230125221e-06,8.251595156157334,7.29614729574271,0.054039956140853475,1.551754546216678
4.75,4.2,0.4245,0.065,0.017,1.5,13.232887621138639,3.269620873680947,0.24526860727839753,6.72024009207078e-06,8.251595156157334,7.296147295898672,0.04962472873563847,1.252748117436383
4.75,4.2,0.4245,0.065,0.017,1.75,13.207910780041077,3.142089698917964,0.24108004750378298,6.605979233083748e-06,8.251595156157334,7.2961472956437206,0.04599682154826567,1.042472025866385
4.75,4.2,0.4245,0.065,0.017,2.0,13.189170207279284,3.0416063059722127,0.23784279230579045,6.668174219424516e-06,8.251595156157334,7.29614729618704,0.04297222222222223,0.8878903567362102
4.75,4.2,0.4245,0.065,0.017,2.25,13.17482421436405,2.9613034847246884,0.23526774188149047,6.823798192105821e-06,8.251595156157334,7.296147296065902,0.040417526183306865,0.7708368705095477
4.75,4.2,0.4245,0.065,0.017,2.5,13.163646141785266,2.8962837283926666,0.23317029543605142,7.026420548245571e-06,8.251595156157334,7.296147296198054,0.03823457199100434,0.6802600991366091
4.75,4.2,0.4245,0.065,0.017,2.75,13.154799448046605,2.843006099154947,0.23142806905705934,7.249705160452082e-06,8.251595156157334,7.296147295935133,0.036350037820607445,0.608922791323016
4.75,4.2,0.4245,0.065,0.017,3.0,13.147700870289713,2.798874079893006,0.22995714858869531,7.478625044762366e-06,8.251595156157334,7.296147295896221,0.034708333333333334,0.5518637695564876
4.75,4.2,0.4245,0.065,0.018000000000000002,0.5,13.540758822614656,4.52327646860679,0.2984991259158547,1.7928311353008e-05,8.251595156157334,7.296147295678082,0.07959731131697471,4.903888350977743
4.75,4.2,0.4245,0.065,0.018000000000000002,0.75,13.425979417387493,4.104383243920141,0.2776804396473763,1.2177343442009575e-05,8.251595156157334,7.2961472959824265,0.07027427198024475,3.2816836191613006
4.75,4.2,0.4245,0.065,0.018000000000000002,1.0,13.34820355471203,3.7929501344654124,0.26433677562589847,9.215057187397964e-06,8.251595156157334,7.296147295710237,0.063,2.358211626435814
4.75,4.2,0.4245,0.065,0.018000000000000002,1.25,13.293911516727642,3.5577333162089895,0.2553146579758653,7.704586912918743e-06,8.251595156157334,7.296147296014841,0.05721877709031545,1.803015880162151
4.75,4.2,0.4245,0.065,0.018000000000000002,1.5,13.25495115561152,3.377225633116482,0.24891081373451135,6.9735208729905344e-06,8.251595156157334,7.296147295591991,0.05254383042597015,1.4444949998177874
4.75,4.2,0.4245,0.065,0.018000000000000002,1.75,13.226281133084564,3.236523015142806,0.24416994575612044,6.670747900597643e-06,8.251595156157334,7.29614729650181,0.04870251693345777,1.1965354078974104
4.75,4.2,0.4245,0.065,0.018000000000000002,2.0,13.204702142379977,3.1252032405464516,0.24053323837016757,6.6067015329516685e-06,8.251595156157334,7.2961472959171285,0.045500000000000006,1.0158460104879454
4.75,4.2,0.4245,0.065,0.018000000000000002,2.25,13.188131256373964,3.035896789603242,0.2376596939551362,6.676008049351714e-06,8.251595156157334,7.29614729629889,0.04279502772350138,0.8793799078037987
4.75,4.2,0.4245,0.065,0.018000000000000002,2.5,13.175178441593433,2.963326516179031,0.2353327120019993,6.81863714783093e-06,8.251595156157334,7.296147296363848,0.04048366446106342,0.7737157956194234
4.75,4.2,0.4245,0.065,0.018000000000000002,2.75,13.164894016964483,2.9036620470071597,0.2334095298834686,6.999716580878746e-06,8.251595156157334,7.29614729585073,0.03848827533946671,0.6903464041391822
4.75,4.2,0.4245,0.065,0.018000000000000002,3.0,13.156614690497772,2.854084160029095,0.23179284969192654,7.198709950518358e-06,8.251595156157334,7.296147295970973,0.036750000000000005,0.6235375526048099
4.75,4.2,0.4245,0.065,0.019000000000000003,0.5,13.601003090378676,4.7281442145038675,0.3099792353478695,2.1506609657176434e-05,8.251595156157334,7.296147295990186,0.08401938416791775,5.861276693951923
4.75,4.2,0.4245,0.065,0.019000000000000003,0.75,13.472003351097811,4.277417688288059,0.28586126406855517,1.430308507773849e-05,8.251595156157334,7.296147295457661,0.07417839820136946,3.8975076556012946
4.75,4.2,0.4245,0.065,0.019000000000000003,1.0,13.384319827354583,3.9408601175244393,0.2704621262421858,1.0484727391392619e-05,8.251595156157334,7.296147296095177,0.0665,2.7681162250294644
4.75,4.2,0.4245,0.065,0.019000000000000003,1.25,13.322932865603958,3.685568051101491,0.26011425957451606,8.44793133770571e-06,8.251595156157334,7.296147296110437,0.06039759803977742,2.09096154299868
4.75,4.2,0.4245,0.065,0.019000000000000003,1.5,13.278757293458948,3.488832392644778,0.25282214691342686,7.381090846728024e-06,8.251595156157334,7.296147295769684,0.05546293211630182,1.6600817125994454
4.75,4.2,0.4245,0.065,0.019000000000000003,1.75,13.246160102951784,3.334866694280127,0.247463254397515,6.857181273878157e-06,8.251595156157334,7.296147295783976,0.051408212318649865,1.3672809767942857
4.75,4.2,0.4245,0.065,0.019000000000000003,2.0,13.221558485338416,3.212593696406932,0.2433811195956628,6.643507662447423e-06,8.251595156157334,7.296147296387332,0.04802777777777779,1.156635179433912
4.75,4.2,0.4245,0.065,0.019000000000000003,2.25,13.202615200981455,3.1141527897637205,0.24017615169200027,6.60925644988767e-06,8.251595156157334,7.296147295831915,0.04517252926369591,0.9985666018170003
4.75,4.2,0.4245,0.065,0.019000000000000003,2.5,13.187767694076797,3.0338951395494727,0.23759551286294564,6.678868064383158e-06,8.251595156157334,7.296147295980934,0.0427327569311225,0.8764031325092392
4.75,4.2,0.4245,0.065,0.019000000000000003,2.75,13.175946636173933,2.9677063430447435,0.23547333386563604,6.807690941163717e-06,8.251595156157334,7.296147296508167,0.040626512858325976,0.7799610525091418
4.75,4.2,0.4245,0.065,0.019000000000000003,3.0,13.166403997720193,2.9125480019810097,0.23369714141929943,6.968854526185264e-06,8.251595156157334,7.296147296150614,0.038791666666666676,0.7025595470523833
4.75,4.2,0.4245,0.065,0.02,0.5,13.664904635044932,4.936294271431758,0.3225561834831584,2.5678202893102825e-05,8.251595156157334,7.296147296202895,0.08844145701886079,6.944486008874472
4.75,4.2,0.4245,0.065,0.02,0.75,13.520973235263112,4.453937977618065,0.29481115136012104,1.683295202441204e-05,8.251595156157334,7.2961472960642135,0.07808252442249417,4.604335928165687
4.75,4.2,0.4245,0.065,0.02,1.0,13.422857819944154,4.092370109609348,0.2771335387251081,1.2042598124950912e-05,8.251595156157334,7.2961472958934985,0.06999999999999999,3.241721619472676
4.75,4.2,0.4245,0.065,0.02,1.25,13.353984034620504,3.8170439246933316,0.26530954584071803,9.405038651284954e-06,8.251595156157334,7.2961472961286855,0.06357641898923938,2.4215917458573357
4.75,4.2,0.4245,0.065,0.02,1.5,13.304295093874773,3.6040656327901197,0.25702701828808394,7.952595149417901e-06,8.251595156157334,7.2961472962708624,0.058382033806633496,1.90380943444864
4.75,4.2,0.4245,0.065,0.02,1.75,13.267539705608804,3.436782176371731,0.2509795652986488,7.172947938893781e-06,8.251595156157334,7.296147295897892,0.05411390770384196,1.5572281036481002
4.75,4.2,0.4245,0.065,0.02,2.0,13.239733237965186,3.3034743432305542,0.24640228320887056,6.7848360696828e-06,8.251595156157334,7.296147295797504,0.05055555555555556,1.3115355803387558
4.75,4.2,0.4245,0.065,0.02,2.25,13.218271427222998,3.1958005920065635,0.2428300769709651,6.628730602700143e-06,8.251595156157334,7.296147295876795,0.04755003080389042,1.1289916002759874
4.75,4.2,0.4245,0.065,0.02,2.5,13.201410260138621,3.1077479138022297,0.23996943049455355,6.611498568377021e-06,8.251595156157334,7.296147296385702,0.04498184940118158,0.9886031958364206
4.75,4.2,0.4245,0.065,0.02,2.75,13.187954384040937,3.0349232319306436,0.2376284771295538,6.67739170976062e-06,8.251595156157334,7.296147296425508,0.04276475037718523,0.8779316284805951
4.75,4.2,0.4245,0.065,0.02,3.0,13.177066406551546,2.974072665383061,0.23567765364029641,6.792331146616894e-06,8.251595156157334,7.296147295631326,0.04083333333333333,0.7890691826141455
4.75,4.2,0.425,0.062,0.001,0.5,13.145774408204815,2.3164186016874475,0.20284167501069258,1.4548454611548571e-05,8.251595156157334,7.296147295945344,0.004422072850943039,0.1140214617670973
4.75,4.2,0.425,0.062,0.001,0.75,13.146988140007114,2.320549962374806,0.20246445458771792,1.4721468432569301e-05,8.251595156157334,7.296147296053036,0.003904126221124708,0.11056907846301464
4.75,4.2,0.425,0.062,0.001,1.0,13.147974754063272,2.3240096403117696,0.2021699639907525,1.4856381138145941e-05,8.251595156157334,7.296147295837064,0.0035,0.1079468955387002
4.75,4.2,0.425,0.062,0.001,1.25,13.148783618684154,2.326906205654808,0.2019358142898433,1.4963534486262323e-05,8.251595156157334,7.296147295937101,0.003178820949461969,0.1059102977832662
4.75,4.2,0.425,0.062,0.001,1.5,13.149453730689563,2.329343328565581,0.2017464040550973,1.5050129792621054e-05,8.251595156157334,7.296147295810514,0.0029191016903316745,0.10429555584040595
4.75,4.2,0.425,0.062,0.001,1.75,13.150015074732721,2.3314091302702384,0.20159072504806438,1.5121242704975793e-05,8.251595156157334,7.296147296144971,0.002705695385192098,0.10299108288267303
4.75,4.2,0.425,0.062,0.001,2.0,13.150490464596297,2.333174903917856,0.20146090463639116,1.5180498872718363e-05,8.251595156157334,7.29614729581287,0.002527777777777778,0.10191941678441027
4.75,4.2,0.425,0.062,0.001,2.25,13.150897235905228,2.3346970948863186,0.2013512319447812,1.5230525414510268e-05,8.251595156157334,7.296147295927818,0.0023775015401945212,0.1010257836540806
4.75,4.2,0.425,0.062,0.001,2.5,13.151248617099512,2.336020053860656,0.20125750279073867,1.5273254333762927e-05,8.251595156157334,7.296147295536829,0.0022490924700590787,0.10027073991688343
4.75,4.2,0.425,0.062,0.001,2.75,13.151554779549828,2.337178633523562,0.20117657561857488,1.5310127954157836e-05,8.251595156157334,7.2961472960136735,0.0021382375188592614,0.09962537142156505
4.75,4.2,0.425,0.062,0.001,3.0,13.151823618799662,2.3382003495446533,0.20110606781794163,1.534223923123964e-05,8.251595156157334,7.296147295943815,0.002041666666666667,0.09906811531752956
4.75,4.2,0.425,0.062,0.002,0.5,13.137735186642216,2.295208945034399,0.20605358876374322,1.3073822494284217e-05,8.251595156157334,7.296147295790282,0.008844145701886078,0.1468851877504417
4.75,4.2,0.425,0.062,0.002,0.75,13.139245210962208,2.297899053945058,0.20530236519700432,1.3418008998154936e-05,8.251595156157334,7.296147296005738,0.007808252442249416,0.138712232036274
4.75,4.2,0.425,0.062,0.002,1.0,13.140582026210156,2.3009707953987157,0.20471579929676567,1.368733113856456e-05,8.251595156157334,7.296147296505266,0.007,0.1325224970011646
4.75,4.2,0.425,0.062,0.002,1.25,13.1417436023706,2.3040178006971055,0.2042493069883923,1.3901712965405655e-05,8.251595156157334,7.296147296051752,0.006357641898923938,0.12772697829375476
4.75,4.2,0.425,0.062,0.002,1.5,13.142747100275232,2.3068724904916116,0.20387185234242483,1.4075216505520655e-05,8.251595156157334,7.296147296137065,0.005838203380663349,0.1239342986329857
4.75,4.2,0.425,0.062,0.002,1.75,13.14361461087233,2.3094786631686453,0.20356154249779498,1.4217838282586971e-05,8.251595156157334,7.296147295868958,0.005411390770384196,0.12087831040391347
4.75,4.2,0.425,0.062,0.002,2.0,13.144367473671506,2.3118304771809584,0.20330271959964466,1.433675954602611e-05,8.251595156157334,7.2961472958555165,0.005055555555555556,0.11837436729653265
4.75,4.2,0.425,0.062,0.002,2.25,13.145024347943735,2.31394334949355,0.20308402304683443,1.4437203903812194e-05,8.251595156157334,7.2961472962032,0.0047550030803890425,0.11629194140125985
4.75,4.2,0.425,0.062,0.002,2.5,13.145600856867178,2.315840259278167,0.20289708743432666,1.4523023281034012e-05,8.251595156157334,7.296147295865645,0.0044981849401181575,0.11453707570007544
4.75,4.2,0.425,0.062,0.002,2.75,13.146109832838782,2.3175454939720175,0.2027356601672794,1.45970989486547e-05,8.251595156157334,7.296147296029698,0.004276475037718523,0.11304093950093774
4.75,4.2,0.425,0.062,0.002,3.0,13.146561742212075,2.319081973394563,0.2025949980102606,1.4661617425593305e-05,8.251595156157334,7.296147295772193,0.004083333333333334,0.11175224776622503
4.75,4.2,0.425,0.062,0.003,0.5,13.13385849725703,2.2995373973598405,0.20925852637799688,1.1626471321129518e-05,8.251595156157334,7.296147295857543,0.013266218552829119,0.18482678185716164
4.75,4.2,0.425,0.062,0.003,0.75,13.13474618616107,2.295097390923786,0.2081320329234322,1.2129909192158672e-05,8.251595156157334,7.296147296035075,0.011712378663374125,0.1708925004539934
4.75,4.2,0.425,0.062,0.003,1.0,13.13579588394686,2.2938280341833543,0.20725358200197422,1.2526927212344781e-05,8.251595156157334,7.296147296037585,0.010499999999999999,0.16049238209744265
4.75,4.2,0.425,0.062,0.003,1.25,13.136853345659205,2.294194202812316,0.2065553946366301,1.28446013248169e-05,8.251595156157334,7.296147296116638,0.009536462848385907,0.15249308881519114
4.75,4.2,0.425,0.062,0.003,1.5,13.137853002557977,2.295380554121451,0.20599063219110808,1.3102624522269048e-05,8.251595156157334,7.2961472960836735,0.008757305070995022,0.14618995377890345
4.75,4.2,0.425,0.062,0.003,1.75,13.138771125498566,2.296950278913707,0.2055263873413239,1.3315263853279358e-05,8.251595156157334,7.296147295907437,0.008117086155576294,0.1411211952385295
4.75,4.2,0.425,0.062,0.003,2.0,13.13960325633684,2.298668376976019,0.2051391782347332,1.3492897874159068e-05,8.251595156157334,7.296147296124912,0.007583333333333333,0.13697289352297953
4.75,4.2,0.425,0.062,0.003,2.25,13.140353341624717,2.3004089255750833,0.20481198998598027,1.3643141744568155e-05,8.251595156157334,7.296147296191401,0.007132504620583563,0.1335256009899779
4.75,4.2,0.425,0.062,0.003,2.5,13.141028548463423,2.302105693159746,0.20453230331363642,1.3771646016306517e-05,8.251595156157334,7.296147295853043,0.006747277410177236,0.13062231895278112
4.75,4.2,0.425,0.062,0.003,2.75,13.141636847950364,2.303725432273789,0.20429076510289654,1.3882656864644925e-05,8.251595156157334,7.296147295766956,0.006414712556577784,0.12814841687387513
4.75,4.2,0.425,0.062,0.003,3.0,13.142185943848652,2.305253219749278,0.20408028189739102,1.3979407902164204e-05,8.251595156157334,7.296147295885595,0.006125,0.12601863652335488
