beta_u,beta_d,tw12,tw23,tw13,cp_phase,theta12,theta23,theta13,J,Hu,Hd,LOSS
4.75,4.2,0.42,0.06,0.0025,0.016,12.872835961166517,2.2146740613612472,0.46095638940372596,4.449840272504474e-06,8.251595156275172,7.29614729609697,0.809724844356612
4.75,4.2,0.42,0.06,0.0025,0.016999999999999998,12.8741498099052,2.2161936940601317,0.5071169571414484,5.058484728348665e-06,8.251595156275172,7.296147296185246,0.7457312476581666
4.75,4.2,0.42,0.06,0.0025,0.018,12.875464991134661,2.2177290104604244,0.5532770398268674,5.7015577450084814e-06,8.251595156275172,7.296147295505236,0.6975279553933318
4.75,4.2,0.42,0.06,0.00275,0.01,12.865182700028166,2.2044664977837223,0.1842362408289414,1.5442814990619322e-07,8.251595156275172,7.296147295815622,5.298404819971835
4.75,4.2,0.42,0.06,0.00275,0.011,12.86648856254525,2.205892521588192,0.23034803993902928,2.4791464593937676e-07,8.251595156275172,7.2961472961661915,4.399416221181691
4.75,4.2,0.42,0.06,0.00275,0.012,12.867795749903605,2.207334356095303,0.2764767393011712,6.846179917163221e-07,8.251595156275172,7.296147295903487,2.76025452990355
4.75,4.2,0.42,0.06,0.00275,0.013,12.869104263468607,2.208791981809253,0.3226148906520553,1.1556941916699391e-06,8.251595156275172,7.296147295585723,2.0734908979902196
4.75,4.2,0.42,0.06,0.00275,0.013999999999999999,12.87041410461426,2.2102653790501074,0.36875876208285246,1.661155329892635e-06,8.251595156275172,7.296147296003706,1.6650347842142181
4.75,4.2,0.42,0.06,0.00275,0.015,12.871725274583358,2.211754527956129,0.414906272574365,2.2010132701300728e-06,8.251595156275172,7.296147296270304,1.389465874752343
4.75,4.2,0.42,0.06,0.00275,0.016,12.873037774656144,2.213259408485703,0.4610561661158376,2.7752796555782083e-06,8.251595156275172,7.2961472961540705,1.192080445004739
4.75,4.2,0.42,0.06,0.00275,0.016999999999999998,12.874351606126778,2.21478000041964,0.5072076364785871,3.3839659089583175e-06,8.251595156275172,7.296147295762375,1.0466264905682479
4.75,4.2,0.42,0.06,0.00275,0.018,12.875666770326953,2.2163162833630095,0.553360139689736,4.0270832322724e-06,8.251595156275172,7.296147295856768,0.9385673063739486
4.75,4.2,0.42,0.06,0.003,0.01,12.865384708575649,2.2030463758211933,0.18520661797548227,1.8270478717836124e-06,8.251595156275172,7.296147295990859,1.5391799808492328
4.75,4.2,0.42,0.06,0.003,0.011,12.866690552964425,2.2044733153342886,0.23112485261618906,1.424678073667831e-06,8.251595156275172,7.296147295968301,1.8131527967350496
4.75,4.2,0.42,0.06,0.003,0.012,12.867997722421457,2.205916073153494,0.2771242402159505,9.879452206700001e-07,8.251595156275172,7.296147296421545,2.2631602361660605
